index,index,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
1424,47082,DOM,North America,Dominican Republic,2022-05-03,579443.0,0.0,47.0,4376.0,0.0,0.0,52899.227,0.0,4.291,399.499,0.0,0.0,1.53,5.0,0.86,539.0,92.71799999999999,32.0,2.984,377.0,64.851,3279736.0,1839.0,299.418,0.168,2209.0,0.20199999999999999,0.019,52.6,samples tested,15598930.0,7207852.0,5962985.0,2327929.0,2118.0,1594.0,142.41,65.8,54.44,21.25,146.0,337.0,0.003,5.56,10953714.0,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.181999999999995,1.6,74.08,0.7559999999999999,5419.2,6.66,10.66,494.73630589999993
1425,32532,CAF,Africa,Central African Republic,2022-05-03,14649.0,0.0,0.0,113.0,0.0,0.0,2977.447,0.0,0.0,22.968000000000004,0.0,0.0,0.03,444.0,11.663,6822.0,179.206,,,965.0,82.958,90855.0,243.0,18.467,0.43200000000000005,89.0,0.018000000000000002,0.0,1.8,tests performed,1037580.0,1023144.0,988591.0,22889.0,12887.0,221.0,21.09,20.8,20.09,34.42,45.0,1857.0,0.038,18.52,4919987.0,7.479,18.3,3.655,2.251,661.24,0.5,435.727,6.1,2.1,16.5,16.602999999999998,1.0,53.28,0.397,188.6,6.81,13.94,335.6463149
1426,110819,MNG,Asia,Mongolia,2022-05-03,920781.0,110.0,49.286,2179.0,0.0,0.28600000000000003,276570.44399999996,33.04,14.804,654.495,0.0,0.086,0.88,3.0,5.813,77.0,149.196,1.0,1.9380000000000002,51.0,98.818,7400494.0,4118.0,2222.85,1.237,3122.0,0.938,0.0145,68.9,samples tested,5488768.0,2272965.0,2175617.0,1040186.0,1100.0,414.0,164.86,68.27,65.35,31.24,124.0,18.0,0.001,2.78,3329282.0,1.98,28.6,4.031000000000001,2.421,11840.846000000001,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,545.0,1.38,-3.79,163.6989597
1427,25401,BRN,Asia,Brunei,2022-05-03,141976.0,65.0,81.571,218.0,0.0,0.0,321553.13800000004,147.215,184.74599999999998,493.735,0.0,0.0,0.6,48.0,4.056,213.0,18.000999999999998,,,965.0,82.958,70923215.0,126242.0,331.42699999999996,0.59,121418.0,0.5670000000000001,0.3944,2.5,tests performed,1084543.0,412058.0,405414.0,267071.0,3827.0,865.0,245.63,93.32,91.82,60.49,1959.0,557.0,0.126,53.7,441532.0,81.347,32.4,4.591,2.3819999999999997,71809.25099999999,3.4,201.285,12.79,2.0,30.9,97.164,2.7,75.86,0.838,-16.8,-0.95,-7.41,-38.04933731
1428,55867,FRO,Europe,Faeroe Islands,2022-05-03,34658.0,0.0,0.0,28.0,0.0,0.0,706541.9040000001,0.0,0.0,570.811,0.0,0.0,0.95,3.0,2.2640000000000002,156.0,117.719,2.0,1.504,138.0,104.506,777845.0,391.0,15857.236,7.971,539.0,10.988,0.6621,1.5,people tested,103894.0,41715.0,40895.0,21284.0,42.0,26.0,211.8,85.04,83.37,43.39,530.0,2.0,0.004,11.11,49053.0,35.308,19.8,3.5260000000000002,2.063,1729.9270000000001,26.7,182.63400000000001,7.47,0.4,8.5,7.96,0.3,80.67,0.485,-56.6,-6.02,40.06,-1153.853995
1429,56628,FLK,South America,Falkland Islands,2022-05-03,181.0,0.0,1.857,28.0,0.0,0.0,51303.855,0.0,526.401,570.811,0.0,0.0,0.95,3.0,2.2640000000000002,156.0,117.719,2.0,1.504,138.0,104.506,777845.0,391.0,15857.236,7.971,539.0,10.988,0.6621,1.5,people tested,4407.0,2632.0,1775.0,21284.0,42.0,12.0,124.91,74.6,50.31,43.39,3401.0,4.0,0.113,11.11,3528.0,35.308,19.8,3.5260000000000002,2.063,1729.9270000000001,26.7,182.63400000000001,7.47,0.4,8.5,7.96,0.3,81.44,0.485,-56.6,-6.02,40.06,-1153.853995
1430,12833,BHS,North America,Bahamas,2022-05-03,33601.0,19.0,14.714,798.0,0.0,1.286,84655.618,47.869,37.071999999999996,2010.511,0.0,3.239,1.25,81.0,8.957,1036.0,114.56299999999999,,,,,231838.0,567.0,584.101,1.429,118.0,0.297,0.1138,8.8,tests performed,340866.0,166471.0,157964.0,27866.0,6771.0,189.0,85.88,41.94,39.8,7.02,476.0,34.0,0.009000000000000001,40.74,396914.0,39.497,34.3,8.996,5.2,27717.847,0.7,235.954,13.17,3.1,20.4,83.241,2.9,73.92,0.8140000000000001,42127.6,34.26,31.95,4120.726056
1431,63869,GHA,Africa,Ghana,2022-05-03,161216.0,12.0,8.429,1445.0,0.0,0.0,5080.529,0.37799999999999995,0.266,45.537,0.0,0.0,1.06,1179.0,14.052,22319.0,331.034,1010.0,12.038,3469.0,41.347,2435846.0,2208.0,76.763,0.07,476.0,0.015,0.0177,56.5,tests performed,13047826.0,9491108.0,5807263.0,360201.0,60270.0,0.0,41.12,29.91,18.3,1.14,0.0,33914.0,0.107,43.52,31732128.0,126.719,21.1,3.385,1.9480000000000002,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,84804.3,3.79,7.94,1010.772633
1432,182292,YEM,Asia,Yemen,2022-05-03,11819.0,0.0,0.14300000000000002,2149.0,0.0,0.0,387.62699999999995,0.0,0.005,70.48100000000001,0.0,0.0,0.32,1696.0,5.093999999999999,14166.0,42.551,260.0,5.562,16627.0,49.943999999999996,329592.0,56715.0,10.81,0.578,0.0,0.0,0.9523,1.1,tests performed,821853.0,656957.0,418785.0,1879318396.0,9471101.0,560.0,2.7,2.15,1.37,23.86,18.0,560.0,0.002,35.19,30490639.0,53.508,20.3,2.9219999999999997,1.5830000000000002,1479.1470000000002,18.8,495.00300000000004,5.35,7.6,29.2,49.542,0.7,66.12,0.47,38486.9,10.93,1.96,1134.110282
1433,86296,JOR,Asia,Jordan,2022-05-03,1695745.0,0.0,0.0,14064.0,0.0,0.0,165132.084,0.0,0.0,1369.556,0.0,0.0,0.54,631.0,5.006,10774.0,85.473,251.0,4.158,4174.0,69.143,16719174.0,42668.0,1628.1170000000002,4.155,6265.0,0.61,0.0169,59.2,tests performed,9896497.0,4763118.0,4484687.0,652666.0,19111.0,2460.0,96.37,46.38,43.67,6.36,240.0,810.0,0.008,20.37,10269022.0,109.285,23.2,3.81,2.3609999999999998,8337.49,0.1,208.257,11.75,11.2,33.7,66.425,1.4,74.53,0.7290000000000001,4569.1,16.03,25.33,444.94013160000003
1434,110033,MCO,Europe,Monaco,2022-05-03,11824.0,23.0,21.0,57.0,0.0,0.0,299190.283,581.984,531.377,1442.308,0.0,0.0,0.91,3.0,5.813,77.0,149.196,1.0,1.9380000000000002,51.0,98.818,15122005.0,2711.0,116.089,0.674,12754.0,3.1689999999999996,0.2407,4.2,tests performed,65140.0,28875.0,25667.0,10598.0,1079.0,158.0,164.83,73.06,64.95,26.82,3998.0,23.0,0.057999999999999996,31.48,39520.0,19347.5,37.6,10.864,6.955,5189.972,0.2,408.50199999999995,5.46,5.9,44.6,86.979,13.8,86.75,0.75,138.1,12.44,24.69,3494.4331979999997
1435,152031,SOM,Africa,Somalia,2022-05-03,26485.0,0.0,0.0,1361.0,0.0,0.0,1618.9370000000001,0.0,0.0,83.193,0.0,0.0,0.12,33.0,15.875,167.0,80.33800000000001,17.0,8.061,130.0,62.59,400466.0,7701.0,24.479,3.705,6809.0,3.2760000000000002,0.127,7.9,tests performed,2651515.0,2173928.0,1385138.0,649859.0,17966.0,9341.0,16.21,13.29,8.47,31.26,571.0,9341.0,0.057,39.81,16359500.0,23.5,16.8,2.7310000000000003,1.496,2205.923,25.1,365.769,6.05,20.1,25.0,9.831,0.9,57.4,0.5670000000000001,5133.8,10.77,-4.61,2469.689324
1436,168488,TUR,Asia,Turkey,2022-05-03,15036110.0,1193.0,1778.286,98801.0,10.0,11.571,176806.518,14.027999999999999,20.91,1161.781,0.11800000000000001,0.136,0.6,56.0,6.425,814.0,93.397,260.0,5.562,139.0,15.949000000000002,159614780.0,92562.0,1876.8770000000002,1.088,116915.0,1.375,0.0152,65.7,tests performed,147503141.0,57819293.0,53035458.0,36648390.0,1743.0,6757.0,173.45,67.99,62.36,43.09,79.0,660.0,0.001,30.56,85042736.0,104.914,31.6,8.152999999999999,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,78.687,2.81,77.69,0.82,20481.6,16.84,40.84,1715.9856710000001
1437,125071,NOR,Europe,Norway,2022-05-03,1426798.0,307.0,303.714,2932.0,0.0,8.714,261049.18600000002,56.169,55.568000000000005,536.443,0.0,1.594,0.66,49.0,2.853,467.0,85.443,13.0,2.411,134.0,24.484,11087116.0,1463.0,2028.516,0.268,1515.0,0.27699999999999997,0.187,5.3,people tested,11299590.0,4335162.0,4033170.0,2931258.0,1000.0,841.0,206.74,79.32,73.79,53.63,154.0,90.0,0.002,11.11,5465629.0,14.462,39.7,16.820999999999998,10.812999999999999,64800.057,0.2,114.316,5.31,19.6,20.7,41.949,3.6,82.4,0.9570000000000001,1895.4,2.0,2.68,346.78533799999997
1438,38392,CRI,North America,Costa Rica,2022-05-04,857290.0,5216.0,745.143,8421.0,16.0,2.286,166818.673,1014.9730000000001,144.996,1638.629,3.113,0.445,0.27,197.0,10.254000000000001,6822.0,179.206,54.0,2.8110000000000004,188.0,9.785,3338945.0,6638.0,649.72,1.2919999999999998,7172.0,1.396,0.078,12.8,people tested,10698423.0,4413772.0,4105520.0,2179131.0,1486.0,11607.0,208.18,85.89,79.89,42.4,2259.0,1810.0,0.035,47.22,5139053.0,96.079,33.6,9.468,5.694,15524.995,1.3,137.97299999999998,8.78,6.4,17.4,83.84100000000001,1.13,80.28,0.81,5946.8,11.58,-1.44,1157.17818
1439,39177,CIV,Africa,Cote d'Ivoire,2022-05-04,81967.0,8.0,7.7139999999999995,799.0,0.0,0.0,3029.797,0.29600000000000004,0.285,29.534000000000002,0.0,0.0,1.51,197.0,10.254000000000001,6822.0,179.206,54.0,2.8110000000000004,188.0,9.785,1502805.0,2250.0,55.549,0.083,771.0,0.027999999999999997,0.01,99.9,tests performed,11982186.0,7952458.0,5437294.0,87290.0,20396.0,6857.0,44.29,29.4,20.1,0.32,253.0,1547.0,0.006,17.59,27053629.0,76.399,18.7,2.9330000000000003,1.5819999999999999,3601.006,28.2,303.74,2.42,6.4,17.4,19.351,1.13,57.78,0.5379999999999999,5946.8,11.58,-1.44,1157.17818
1440,128551,PSE,Asia,Palestine,2022-05-04,657060.0,0.0,0.0,5657.0,0.0,0.0,125807.141,0.0,0.0,1083.145,0.0,0.0,0.91,49.0,2.853,467.0,85.443,13.0,2.411,134.0,24.484,46722.0,2386.0,2570.815,0.457,1289.0,0.247,0.1962,5.1,tests performed,3718981.0,2001813.0,1768549.0,326755.0,17447.0,311.0,71.21,38.33,33.86,6.26,60.0,67.0,0.001,16.67,5222756.0,778.202,20.4,3.043,1.726,4449.898,1.0,265.91,10.59,7.7,22.7,59.607,4.8,74.05,0.708,1197.4,9.28,58.86,229.2659278
1441,127760,PLW,Oceania,Palau,2022-05-04,4690.0,0.0,29.143,6.0,0.0,0.0,258060.96600000001,0.0,1603.547,330.142,0.0,0.0,1.37,49.0,2.853,467.0,85.443,13.0,2.411,134.0,24.484,46722.0,31201.0,2570.815,0.139,211.0,11.61,0.1381,7.2,tests performed,246181059.0,134313917.0,121757972.0,7065777.0,106857.0,112631.0,109.32,59.64,54.07,3.14,500.0,25075.0,0.011000000000000001,70.37,18174.0,47.236999999999995,23.5,4.495,2.78,13240.405,4.0,423.031,15.89,7.7,22.7,59.607,4.8,73.7,0.826,4410.8,20.57,-2.26,844.4347104
1442,166912,TTO,North America,Trinidad and Tobago,2022-05-04,149532.0,555.0,484.57099999999997,3843.0,5.0,3.429,106551.78199999999,395.475,345.29,2738.4,3.563,2.443,1.28,56.0,6.425,814.0,93.397,260.0,5.562,139.0,15.949000000000002,712717.0,3776.0,507.86,2.6910000000000003,1499.0,1.068,0.32299999999999995,3.1,people tested,1553345.0,747601.0,711437.0,151124.0,296.0,206.0,110.69,53.27,50.69,10.77,147.0,33.0,0.002,50.93,1403374.0,266.88599999999997,36.2,10.014,5.819,28763.071,49.2,228.467,10.97,11.8,44.4,89.443,3.0,73.51,0.7959999999999999,78116.7,6.91,25.39,1116.737062
1443,127504,PAK,Asia,Pakistan,2022-05-04,1527956.0,0.0,0.0,30369.0,0.0,0.0,6784.887,0.0,0.0,134.85399999999998,0.0,0.0,0.15,49.0,2.853,467.0,85.443,13.0,2.411,134.0,24.484,28066952.0,31201.0,124.631,0.139,8279.0,0.037000000000000005,0.0035,282.7,tests performed,246181059.0,134313917.0,121757972.0,7065777.0,106857.0,112631.0,109.32,59.64,54.07,3.14,500.0,25075.0,0.011000000000000001,70.37,225199929.0,255.57299999999998,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,4410.8,20.57,-2.26,844.4347104
1444,83477,ITA,Europe,Italy,2022-05-04,16633911.0,47643.0,50593.857,164041.0,152.0,132.571,275544.274,789.216,838.0980000000001,2717.3740000000003,2.5180000000000002,2.1959999999999997,0.9,371.0,6.146,9985.0,165.40400000000002,265.0,4.39,4174.0,69.143,214930050.0,335275.0,3560.362,5.553999999999999,337458.0,5.59,0.1499,6.7,tests performed,136944426.0,50764790.0,47909856.0,39777291.0,24255.0,32715.0,226.85,84.09,79.36,65.89,542.0,757.0,0.001,35.19,60367471.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,94.57600000000001,3.18,83.51,0.892,174767.3,12.37,-3.44,2895.057505
1445,183847,ZWE,Africa,Zimbabwe,2022-05-04,248050.0,60.0,45.857,5471.0,1.0,0.28600000000000003,16435.674,3.9760000000000004,3.0380000000000003,362.506,0.066,0.019,1.0,1696.0,5.093999999999999,14166.0,42.551,260.0,5.562,16627.0,49.943999999999996,2251091.0,4859.0,149.156,0.322,2048.0,0.136,0.027000000000000003,37.0,tests performed,10354859.0,5876278.0,3693264.0,785317.0,12808.0,12278.0,68.61,38.94,24.47,5.2,814.0,3692.0,0.024,61.11,15092171.0,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.5710000000000001,38486.9,10.93,1.96,1134.110282
1446,156071,ESP,Europe,Spain,2022-05-04,11953481.0,57329.0,17528.0,104668.0,212.0,63.857,255715.628,1226.414,374.969,2239.117,4.535,1.3659999999999999,1.32,329.0,7.037999999999999,6033.0,129.061,260.0,5.562,5371.0,114.899,90519126.0,73036.0,1936.4360000000001,1.5619999999999998,58817.0,1.258,0.308,3.2,tests performed,94404832.0,41200263.0,40414329.0,24764684.0,47657.0,16723.0,201.96,88.14,86.46,52.98,358.0,1865.0,0.004,43.98,46745211.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,43.993,2.97,83.56,0.904,106882.3,10.99,1.59,2286.4866309999998
1447,11258,AUT,Europe,Austria,2022-05-04,4161004.0,6760.0,5458.143,18200.0,17.0,14.286,460131.69,747.534,603.572,2012.59,1.88,1.58,0.73,80.0,8.847000000000001,1091.0,120.645,,,,,183522680.0,200791.0,20294.285,22.204,158040.0,17.476,0.0345,29.0,tests performed,18278929.0,6823020.0,6608725.0,5198081.0,19541.0,3501.0,202.13,75.45,73.08,57.48,387.0,126.0,0.001,37.96,9043072.0,106.749,44.4,19.202,13.748,45436.685999999994,0.7,145.183,6.35,28.4,30.9,94.04299999999999,7.37,81.54,0.922,16407.2,8.51,10.76,1814.3391980000001
1448,87080,KAZ,Asia,Kazakhstan,2022-05-04,1394545.0,9.0,18.429000000000002,19013.0,0.0,0.0,73416.588,0.474,0.97,1000.95,0.0,0.0,1.09,631.0,5.006,10774.0,85.473,251.0,4.158,4174.0,69.143,11965068.0,52729.0,629.908,2.7760000000000002,39955.0,2.103,0.03,33.4,tests performed,20918681.0,9486041.0,9247120.0,2514071.0,12492.0,10734.0,110.13,49.94,48.68,13.24,565.0,836.0,0.004,17.59,18994958.0,6.681,30.6,6.9910000000000005,4.625,24055.588,0.1,466.792,7.11,7.0,43.1,98.999,6.7,73.6,0.825,84799.0,29.42,29.91,4464.289945
1449,28570,KHM,Asia,Cambodia,2022-05-04,136258.0,1.0,3.286,3056.0,0.0,0.0,8040.505999999999,0.059000000000000004,0.19399999999999998,180.333,0.0,0.0,0.49,105.0,15.225,907.0,131.513,,,965.0,82.958,2953579.0,3334.0,174.28900000000002,0.19699999999999998,648.0,0.038,0.0057,174.5,tests performed,38390702.0,14941444.0,14201629.0,10300780.0,61376.0,105184.0,226.54,88.17,83.8,60.78,6207.0,7026.0,0.040999999999999995,29.63,16946446.0,90.67200000000001,25.6,4.412,2.385,3645.07,71.7,270.892,4.0,2.0,33.7,66.229,0.8,69.82,0.594,66764.3,26.37,-11.26,9680.678532
1450,101654,MWI,Africa,Malawi,2022-05-04,85795.0,5.0,4.857,2634.0,0.0,0.14300000000000002,4366.673,0.254,0.247,134.062,0.0,0.006999999999999999,1.08,2.0,3.1510000000000002,23.0,36.231,18.0,9.508,13.0,20.480999999999998,574956.0,517.0,29.263,0.026000000000000002,321.0,0.016,0.0151,66.1,tests performed,2054585.0,1596607.0,908688.0,740.0,14163.0,1377.0,10.46,8.13,4.62,0.0,70.0,597.0,0.003,41.67,19647681.0,197.519,18.1,2.9789999999999996,1.7830000000000001,1095.042,71.4,227.34900000000002,3.94,4.4,24.7,8.704,1.3,64.26,0.483,332.2,7.21,9.28,504.5633977
1451,65464,GRC,Europe,Greece,2022-05-04,3343565.0,8015.0,5883.286,29284.0,35.0,37.429,322403.48699999996,772.847,567.2959999999999,2823.712,3.375,3.609,0.9,1179.0,14.052,22319.0,331.034,46.0,4.401,1280.0,123.42399999999999,79914290.0,73217.0,7705.741,7.06,118111.0,11.389000000000001,0.0498,20.1,samples tested,20889941.0,7911489.0,7618354.0,5935292.0,11653.0,8981.0,201.43,76.29,73.46,57.23,866.0,219.0,0.002,61.11,10370747.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,41.047,4.21,82.24,0.888,28049.6,10.11,7.76,2704.684629
1452,27741,BDI,Africa,Burundi,2022-05-04,40675.0,123.0,148.714,38.0,0.0,0.0,3318.937,10.036,12.135,3.1010000000000004,0.0,0.0,0.93,105.0,15.225,907.0,131.513,,,965.0,82.958,1504807.0,3281.0,122.787,0.268,2204.0,0.18,0.061,16.4,tests performed,12464.0,12154.0,11582.0,748313.0,93.0,49.0,0.1,0.1,0.09,10.85,4.0,38.0,0.0,13.89,12255429.0,423.06199999999995,17.5,2.562,1.504,702.225,71.7,293.068,6.05,1.6,23.9,6.144,0.8,61.58,0.433,66764.3,26.37,-11.26,9680.678532
1453,12054,AZE,Asia,Azerbaijan,2022-05-04,792585.0,0.0,12.714,9709.0,0.0,0.28600000000000003,77526.981,0.0,1.244,949.689,0.0,0.027999999999999997,0.55,81.0,8.957,1036.0,114.56299999999999,,,,,6826926.0,6872.0,667.778,0.672,3197.0,0.313,0.004,251.5,tests performed,13653722.0,5340341.0,4840612.0,3232387.0,22.0,2185.0,133.55,52.24,47.35,31.62,214.0,217.0,0.002,43.52,10223344.0,119.309,32.4,6.018,3.8710000000000004,15847.419,0.7,559.812,7.11,0.3,42.5,83.241,4.7,73.0,0.7559999999999999,42127.6,34.26,31.95,4120.726056
1454,140345,LCA,North America,Saint Lucia,2022-05-04,23538.0,56.0,36.143,368.0,0.0,0.0,127645.729,303.686,196.00099999999998,1995.651,0.0,0.0,1.37,222.0,11.606,1512.0,79.047,13.0,2.411,13813.0,94.667,150920.0,117.0,818.434,0.634,969.0,5.255,0.0373,26.8,tests performed,119606.0,58835.0,53522.0,7249.0,71.0,23.0,64.86,31.91,29.02,3.93,125.0,6.0,0.003,46.3,184401.0,293.187,34.9,9.721,6.405,12951.839,56.0,204.62,11.62,4.7,21.0,87.20200000000001,1.3,76.2,0.759,12.2,3.33,8.11,227.8414821
1455,100887,MDG,Africa,Madagascar,2022-05-04,64181.0,0.0,4.143,1391.0,0.0,0.0,2257.721,0.0,0.146,48.931999999999995,0.0,0.0,0.47,2.0,3.1510000000000002,23.0,36.231,18.0,9.508,13.0,20.480999999999998,428492.0,693.0,15.073,0.024,446.0,0.016,0.0093,107.7,tests performed,2264611.0,1185420.0,1051811.0,27380.0,13544.0,3921.0,7.97,4.17,3.7,0.1,138.0,708.0,0.002,19.44,28427333.0,43.951,19.6,2.929,1.686,1416.44,77.6,405.994,3.94,20.9,26.0,50.54,0.2,67.04,0.528,332.2,7.21,9.28,504.5633977
1456,66245,GRL,North America,Greenland,2022-05-04,11971.0,0.0,0.0,21.0,0.0,0.0,210505.02899999998,0.0,0.0,369.276,0.0,0.0,0.9,1179.0,14.052,22319.0,331.034,46.0,4.401,1280.0,123.42399999999999,80328232.0,73217.0,7745.655,7.06,114130.0,11.005,0.0498,20.1,samples tested,79745.0,41243.0,38502.0,5935292.0,15.0,2.0,140.23,72.52,67.7,57.23,35.0,1.0,0.002,33.33,56868.0,0.13699999999999998,45.3,20.396,14.524000000000001,24574.382,1.5,199.94099999999997,2.16,35.3,52.0,41.047,4.21,71.7,0.888,-54.0,-4.89,5.26,-949.5674193
1457,100111,MAC,Asia,Macao,2022-05-04,82.0,0.0,0.0,1068.0,0.0,0.7140000000000001,124.546,0.0,0.0,1682.3829999999998,0.0,1.125,0.87,2.0,3.1510000000000002,23.0,36.231,18.0,9.508,13.0,20.480999999999998,4234646.0,2374.0,6670.688,3.74,1699.0,2.676,0.29,3.4,tests performed,1356576.0,601925.0,560509.0,226767.0,1989.0,2804.0,206.04,91.42,85.13,34.44,4259.0,420.0,0.064,32.41,658391.0,20546.766,39.2,9.798,4.9910000000000005,104861.851,0.2,128.275,4.42,20.9,26.0,1.188,4.51,84.24,0.9159999999999999,332.2,7.21,9.28,504.5633977
1458,67019,GRD,North America,Grenada,2022-05-04,14984.0,241.0,66.429,220.0,0.0,0.0,132584.17,2132.46,587.785,1946.644,0.0,0.0,1.49,1179.0,14.052,22319.0,331.034,46.0,4.401,1280.0,123.42399999999999,152457.0,723.0,1348.9979999999998,6.397,359.0,3.177,0.185,5.4,tests performed,87824.0,43419.0,38186.0,6219.0,694.0,18.0,77.71,38.42,33.79,5.5,159.0,5.0,0.004,31.48,113015.0,317.132,29.4,7.303999999999999,5.021,13593.877,1.5,243.96400000000003,10.71,35.3,52.0,41.047,3.7,72.4,0.779,-54.0,-4.89,5.26,-949.5674193
1459,155247,SSD,Africa,South Sudan,2022-05-04,17490.0,3.0,5.7139999999999995,138.0,0.0,0.0,1536.721,0.264,0.502,12.125,0.0,0.0,1.06,417.0,8.128,2201.0,36.658,432.0,8.42,3251.0,63.36600000000001,381528.0,798.0,33.522,0.07,734.0,0.064,0.0076,131.8,tests performed,692015.0,643273.0,599766.0,35749147.0,4158.0,3704.0,6.08,5.65,5.27,69.68,325.0,3704.0,0.033,36.11,11381377.0,527.967,19.2,3.4410000000000003,2.032,1569.888,0.2,280.775,10.43,6.2,40.9,43.993,12.27,57.85,0.433,12312.1,1.82,29.35,239.9776989
1460,178525,VAT,Europe,Vatican,2022-05-04,29.0,0.0,0.0,14.0,1.0,0.14300000000000002,35714.286,0.0,0.0,44.52,3.18,0.45399999999999996,0.98,1696.0,5.093999999999999,14166.0,42.551,260.0,5.562,16627.0,49.943999999999996,11989.0,2072.0,38.125,0.595,76.0,0.242,0.0132,76.0,people tested,301000.0,172232.0,118158.0,4571851.0,145313.0,2806.0,95.72,54.77,37.57,13.47,8923.0,2806.0,0.892,69.91,812.0,22.662,23.1,4.394,2.62,2921.909,13.2,546.3,12.02,2.8,34.5,25.209,4.0,75.12,0.609,38486.9,10.93,1.96,1134.110282
1461,172368,ARE,Asia,United Arab Emirates,2022-05-04,899441.0,199.0,238.71400000000003,2302.0,0.0,0.0,90024.375,19.918,23.893,230.405,0.0,0.0,1.02,56.0,6.425,814.0,93.397,260.0,5.562,139.0,15.949000000000002,156531526.0,88359.0,15667.123,8.844,203719.0,20.39,0.0012,853.4,tests performed,24701629.0,9890542.0,9663060.0,5148027.0,3322.0,4615.0,247.24,98.99,96.72,51.53,462.0,38.0,0.0,46.3,9991083.0,112.44200000000001,34.0,1.1440000000000001,0.526,67293.483,0.1,317.84,17.26,1.2,37.4,21.221999999999998,1.2,77.97,0.89,179972.2,14.89,1.92,4140.449928
1462,146366,SRB,Europe,Serbia,2022-05-04,2008143.0,589.0,555.429,16013.0,6.0,5.2860000000000005,292240.30600000004,85.71600000000001,80.83,2330.334,0.873,0.769,0.81,21.0,3.056,352.0,51.226000000000006,13.0,2.411,13813.0,94.667,9513479.0,9416.0,1384.474,1.37,7389.0,1.075,0.0752,13.3,people tested,8494958.0,3347209.0,3269374.0,1878375.0,1157.0,562.0,123.63,48.71,47.58,27.34,82.0,132.0,0.002,36.11,6871547.0,80.291,41.2,17.366,1.796,14048.881000000001,38.0,439.415,10.08,37.7,40.2,97.719,5.609,76.0,0.8059999999999999,58229.2,25.26,23.86,8473.957902
1463,141105,SPM,North America,Saint Pierre and Miquelon,2022-05-04,2701.0,0.0,8.571,1.0,0.0,0.0,468029.804,0.0,1485.259,173.28,0.0,0.0,1.37,222.0,11.606,1512.0,79.047,13.0,2.411,13813.0,94.667,150920.0,117.0,818.434,0.634,969.0,5.255,0.0373,26.8,tests performed,119606.0,58835.0,53522.0,7249.0,71.0,23.0,64.86,31.91,29.02,3.93,125.0,6.0,0.003,46.3,5771.0,293.187,34.9,9.721,6.405,12951.839,56.0,204.62,11.62,4.7,21.0,87.20200000000001,1.3,81.07,0.759,12.2,3.33,8.11,227.8414821
1464,99277,LUX,Europe,Luxembourg,2022-05-04,240132.0,797.0,492.286,1068.0,0.0,0.7140000000000001,378271.43100000004,1255.486,775.48,1682.3829999999998,0.0,1.125,0.87,2.0,3.1510000000000002,23.0,36.231,18.0,9.508,13.0,20.480999999999998,4234646.0,2374.0,6670.688,3.74,1699.0,2.676,0.29,3.4,tests performed,1287429.0,480688.0,461547.0,375157.0,6.0,295.0,202.8,75.72,72.71,59.1,465.0,6.0,0.001,25.0,634814.0,231.447,39.7,14.312000000000001,9.842,94277.965,0.2,128.275,4.42,20.9,26.0,1.188,4.51,82.25,0.9159999999999999,-0.1,0.0,-5.45,-0.15752645699999998
