index,country,canton,date,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential
94807,Switzerland,GE,2020-05-02,-75.0,-19.0,-43.0,-73.0,-38.0,19.0
94808,Switzerland,GE,2020-05-03,-70.0,,41.0,-71.0,-32.0,13.0
94809,Switzerland,GE,2020-05-04,-63.0,-19.0,48.0,-60.0,-53.0,21.0
94810,Switzerland,GE,2020-05-05,-68.0,-20.0,-13.0,-62.0,-55.0,24.0
94811,Switzerland,GE,2020-05-06,-67.0,-16.0,11.0,-60.0,-52.0,21.0
94812,Switzerland,GE,2020-05-07,-65.0,-15.0,39.0,-60.0,-52.0,22.0
94813,Switzerland,GE,2020-05-08,-64.0,-11.0,38.0,-62.0,-50.0,23.0
94814,Switzerland,GE,2020-05-09,-66.0,-12.0,73.0,-62.0,-26.0,12.0
94815,Switzerland,GE,2020-05-10,-66.0,-36.0,44.0,-67.0,-23.0,11.0
94816,Switzerland,GE,2020-05-11,-45.0,-15.0,-33.0,-54.0,-44.0,19.0
94817,Switzerland,GE,2020-05-12,-45.0,-9.0,0.0,-50.0,-42.0,18.0
94818,Switzerland,GE,2020-05-13,-51.0,-18.0,-46.0,-57.0,-44.0,20.0
94819,Switzerland,GE,2020-05-14,-46.0,-8.0,-15.0,-56.0,-42.0,18.0
94820,Switzerland,GE,2020-05-15,-46.0,-7.0,-17.0,-57.0,-41.0,20.0
94821,Switzerland,GE,2020-05-16,-43.0,-6.0,60.0,-54.0,-15.0,10.0
94822,Switzerland,GE,2020-05-17,-45.0,,129.0,-58.0,-12.0,8.0
94823,Switzerland,GE,2020-05-18,-38.0,-9.0,45.0,-50.0,-39.0,16.0
94824,Switzerland,GE,2020-05-19,-37.0,-4.0,71.0,-45.0,-39.0,16.0
94825,Switzerland,GE,2020-05-20,-30.0,7.0,-7.0,-44.0,-38.0,12.0
94826,Switzerland,GE,2020-05-21,-69.0,-75.0,26.0,-62.0,-80.0,23.0
94827,Switzerland,GE,2020-05-22,-36.0,5.0,-8.0,-55.0,-48.0,17.0
94828,Switzerland,GE,2020-05-23,-45.0,-10.0,-58.0,-62.0,-17.0,13.0
94829,Switzerland,GE,2020-05-24,-38.0,,43.0,-53.0,-6.0,5.0
94830,Switzerland,GE,2020-05-25,-28.0,-5.0,-20.0,-46.0,-38.0,14.0
94831,Switzerland,GE,2020-05-26,-29.0,-3.0,-4.0,-43.0,-36.0,14.0
94832,Switzerland,GE,2020-05-27,-29.0,-4.0,-4.0,-44.0,-36.0,13.0
94833,Switzerland,GE,2020-05-28,-29.0,-1.0,-5.0,-45.0,-35.0,14.0
94834,Switzerland,GE,2020-05-29,-29.0,3.0,-11.0,-45.0,-34.0,13.0
94835,Switzerland,GE,2020-05-30,-31.0,3.0,11.0,-47.0,-1.0,4.0
94836,Switzerland,GE,2020-05-31,-33.0,,54.0,-50.0,3.0,2.0
94837,Switzerland,GE,2020-06-01,-66.0,-77.0,29.0,-60.0,-79.0,19.0
94838,Switzerland,GE,2020-06-02,-24.0,12.0,12.0,-36.0,-33.0,11.0
94839,Switzerland,GE,2020-06-03,-29.0,0.0,-35.0,-43.0,-34.0,13.0
94840,Switzerland,GE,2020-06-04,-32.0,-3.0,-56.0,-47.0,-35.0,15.0
94841,Switzerland,GE,2020-06-05,-29.0,1.0,-45.0,-47.0,-32.0,15.0
94842,Switzerland,GE,2020-06-06,-26.0,1.0,-27.0,-52.0,-3.0,8.0
94843,Switzerland,GE,2020-06-07,-41.0,,-34.0,-62.0,-8.0,9.0
94844,Switzerland,GE,2020-06-08,-25.0,-7.0,-42.0,-44.0,-32.0,12.0
94845,Switzerland,GE,2020-06-09,-28.0,-9.0,9.0,-36.0,-33.0,12.0
94846,Switzerland,GE,2020-06-10,-25.0,-3.0,-40.0,-41.0,-31.0,11.0
94847,Switzerland,GE,2020-06-11,-22.0,-2.0,-4.0,-42.0,-30.0,11.0
94848,Switzerland,GE,2020-06-12,-23.0,0.0,-1.0,-43.0,-29.0,11.0
94849,Switzerland,GE,2020-06-13,-28.0,-3.0,-42.0,-53.0,0.0,7.0
94850,Switzerland,GE,2020-06-14,-26.0,,43.0,-53.0,5.0,5.0
94851,Switzerland,GE,2020-06-15,-18.0,-5.0,7.0,-38.0,-30.0,9.0
94852,Switzerland,GE,2020-06-16,-17.0,-2.0,43.0,-32.0,-28.0,8.0
94853,Switzerland,GE,2020-06-17,-21.0,-6.0,-10.0,-36.0,-30.0,9.0
94854,Switzerland,GE,2020-06-18,-18.0,-3.0,16.0,-37.0,-29.0,8.0
94855,Switzerland,GE,2020-06-19,-20.0,-4.0,13.0,-39.0,-29.0,8.0
94856,Switzerland,GE,2020-06-20,-23.0,-4.0,66.0,-41.0,1.0,0.0
94857,Switzerland,GE,2020-06-21,-18.0,,115.0,-43.0,6.0,-2.0
94858,Switzerland,GE,2020-06-22,-18.0,-5.0,31.0,-37.0,-33.0,7.0
94859,Switzerland,GE,2020-06-23,-15.0,-3.0,77.0,-29.0,-31.0,6.0
94860,Switzerland,GE,2020-06-24,-18.0,-3.0,61.0,-32.0,-29.0,6.0
94861,Switzerland,GE,2020-06-25,-14.0,1.0,53.0,-32.0,-29.0,6.0
94862,Switzerland,GE,2020-06-26,-16.0,0.0,39.0,-36.0,-30.0,6.0
94863,Switzerland,GE,2020-06-27,-21.0,-4.0,87.0,-38.0,-1.0,-2.0
94864,Switzerland,GE,2020-06-28,-22.0,,65.0,-44.0,5.0,0.0
94865,Switzerland,GE,2020-06-29,-13.0,-5.0,21.0,-33.0,-32.0,7.0
94866,Switzerland,GE,2020-06-30,-11.0,-3.0,77.0,-28.0,-31.0,5.0
94867,Switzerland,GE,2020-07-01,-17.0,-4.0,11.0,-31.0,-31.0,6.0
94868,Switzerland,GE,2020-07-02,-15.0,-1.0,23.0,-33.0,-33.0,6.0
94869,Switzerland,GE,2020-07-03,-18.0,-3.0,26.0,-33.0,-34.0,6.0
94870,Switzerland,GE,2020-07-04,-24.0,-9.0,85.0,-38.0,-3.0,-3.0
94871,Switzerland,GE,2020-07-05,-19.0,,123.0,-36.0,0.0,-4.0
94872,Switzerland,GE,2020-07-06,-16.0,-8.0,24.0,-34.0,-36.0,6.0
94873,Switzerland,GE,2020-07-07,-15.0,-5.0,70.0,-31.0,-35.0,5.0
94874,Switzerland,GE,2020-07-08,-19.0,-7.0,56.0,-33.0,-31.0,4.0
94875,Switzerland,GE,2020-07-09,-19.0,-7.0,60.0,-35.0,-35.0,5.0
94876,Switzerland,GE,2020-07-10,-22.0,-9.0,30.0,-38.0,-35.0,5.0
94877,Switzerland,GE,2020-07-11,-25.0,-10.0,76.0,-39.0,-4.0,-2.0
94878,Switzerland,GE,2020-07-12,-19.0,,135.0,-35.0,2.0,-4.0
94879,Switzerland,GE,2020-07-13,-19.0,-10.0,50.0,-35.0,-38.0,5.0
94880,Switzerland,GE,2020-07-14,-16.0,-8.0,85.0,-31.0,-37.0,6.0
94881,Switzerland,GE,2020-07-15,-21.0,-11.0,8.0,-37.0,-33.0,6.0
94882,Switzerland,GE,2020-07-16,-19.0,-9.0,27.0,-38.0,-35.0,6.0
94883,Switzerland,GE,2020-07-17,-23.0,-11.0,23.0,-37.0,-36.0,5.0
94884,Switzerland,GE,2020-07-18,-30.0,-15.0,88.0,-39.0,-4.0,-3.0
94885,Switzerland,GE,2020-07-19,-21.0,,138.0,-36.0,2.0,-5.0
94886,Switzerland,GE,2020-07-20,-21.0,-14.0,58.0,-36.0,-40.0,5.0
94887,Switzerland,GE,2020-07-21,-21.0,-13.0,67.0,-35.0,-40.0,6.0
94888,Switzerland,GE,2020-07-22,-24.0,-13.0,24.0,-36.0,-35.0,6.0
94889,Switzerland,GE,2020-07-23,-21.0,-11.0,57.0,-38.0,-38.0,5.0
94890,Switzerland,GE,2020-07-24,-24.0,-12.0,33.0,-38.0,-39.0,6.0
94891,Switzerland,GE,2020-07-25,-30.0,-17.0,88.0,-38.0,-6.0,-4.0
94892,Switzerland,GE,2020-07-26,-22.0,,124.0,-36.0,1.0,-4.0
94893,Switzerland,GE,2020-07-27,-21.0,-14.0,53.0,-37.0,-44.0,5.0
94894,Switzerland,GE,2020-07-28,-24.0,-15.0,67.0,-37.0,-43.0,7.0
94895,Switzerland,GE,2020-07-29,-24.0,-13.0,54.0,-35.0,-40.0,4.0
94896,Switzerland,GE,2020-07-30,-25.0,-12.0,64.0,-40.0,-44.0,5.0
94897,Switzerland,GE,2020-07-31,-29.0,-9.0,72.0,-40.0,-47.0,4.0
94898,Switzerland,GE,2020-08-01,-63.0,-69.0,110.0,-41.0,-27.0,-1.0
94899,Switzerland,GE,2020-08-02,-32.0,,41.0,-41.0,-6.0,-1.0
94900,Switzerland,GE,2020-08-03,-23.0,-12.0,-20.0,-41.0,-50.0,9.0
94901,Switzerland,GE,2020-08-04,-22.0,-14.0,67.0,-37.0,-47.0,7.0
94902,Switzerland,GE,2020-08-05,-26.0,-17.0,68.0,-37.0,-44.0,5.0
94903,Switzerland,GE,2020-08-06,-27.0,-17.0,,-39.0,-47.0,6.0
94904,Switzerland,GE,2020-08-07,-31.0,-20.0,76.0,-40.0,-47.0,5.0
94905,Switzerland,GE,2020-08-08,-37.0,-23.0,111.0,-40.0,-11.0,-3.0
94906,Switzerland,GE,2020-08-09,-27.0,,149.0,-36.0,-2.0,-4.0
94907,Switzerland,GE,2020-08-10,-27.0,-19.0,42.0,-39.0,-46.0,7.0
94908,Switzerland,GE,2020-08-11,-24.0,-17.0,114.0,-36.0,-44.0,6.0
94909,Switzerland,GE,2020-08-12,-27.0,-17.0,75.0,-36.0,-41.0,5.0
94910,Switzerland,GE,2020-08-13,-27.0,-16.0,44.0,-40.0,-43.0,7.0
94911,Switzerland,GE,2020-08-14,-27.0,-17.0,63.0,-39.0,-44.0,7.0
94912,Switzerland,GE,2020-08-15,-34.0,-21.0,124.0,-36.0,-11.0,-2.0
94913,Switzerland,GE,2020-08-16,-27.0,6.0,95.0,-38.0,-3.0,-1.0
94914,Switzerland,GE,2020-08-17,-20.0,-15.0,,-35.0,-41.0,7.0
94915,Switzerland,GE,2020-08-18,-22.0,-14.0,,-34.0,-37.0,6.0
94916,Switzerland,GE,2020-08-19,-23.0,-13.0,,-34.0,-35.0,5.0
94917,Switzerland,GE,2020-08-20,-24.0,-13.0,,-37.0,-38.0,5.0
94918,Switzerland,GE,2020-08-21,-26.0,-13.0,,-36.0,-38.0,5.0
94919,Switzerland,GE,2020-08-22,-29.0,-13.0,,-37.0,-7.0,0.0
94920,Switzerland,GE,2020-08-23,-19.0,,,-35.0,,-1.0
94921,Switzerland,GE,2020-08-24,-19.0,-8.0,,-32.0,-34.0,5.0
94922,Switzerland,GE,2020-08-25,-18.0,-5.0,,-27.0,-32.0,4.0
94923,Switzerland,GE,2020-08-26,-19.0,-6.0,,-30.0,-30.0,4.0
94924,Switzerland,GE,2020-08-27,-20.0,-4.0,,-34.0,-30.0,4.0
94925,Switzerland,GE,2020-08-28,-25.0,-11.0,,-35.0,-32.0,7.0
94926,Switzerland,GE,2020-08-29,-23.0,-7.0,,-42.0,-12.0,2.0
94927,Switzerland,GE,2020-08-30,,,,-44.0,,3.0
94928,Switzerland,GE,2020-08-31,-16.0,-7.0,,-30.0,-31.0,5.0
94929,Switzerland,GE,2020-09-01,-17.0,-5.0,,-29.0,-30.0,4.0
94930,Switzerland,GE,2020-09-02,-17.0,-6.0,,-32.0,-28.0,4.0
94931,Switzerland,GE,2020-09-03,-19.0,-6.0,,-34.0,-30.0,4.0
94932,Switzerland,GE,2020-09-04,-19.0,-7.0,,-30.0,-30.0,3.0
94933,Switzerland,GE,2020-09-05,-27.0,-11.0,,-39.0,-10.0,-2.0
94934,Switzerland,GE,2020-09-06,-22.0,,,-41.0,,0.0
94935,Switzerland,GE,2020-09-07,-19.0,-8.0,,-34.0,-32.0,5.0
94936,Switzerland,GE,2020-09-08,-18.0,-5.0,,-29.0,-31.0,4.0
94937,Switzerland,GE,2020-09-09,-15.0,2.0,,-29.0,-27.0,0.0
94938,Switzerland,GE,2020-09-10,-62.0,-68.0,,-55.0,-76.0,13.0
94939,Switzerland,GE,2020-09-11,-28.0,-7.0,35.0,-41.0,-43.0,6.0
94940,Switzerland,GE,2020-09-12,-31.0,-13.0,78.0,-42.0,-13.0,-1.0
94941,Switzerland,GE,2020-09-13,-22.0,,128.0,-38.0,-7.0,-3.0
94942,Switzerland,GE,2020-09-14,-20.0,-5.0,42.0,-32.0,-25.0,4.0
94943,Switzerland,GE,2020-09-15,-20.0,-3.0,77.0,-27.0,-23.0,3.0
94944,Switzerland,GE,2020-09-16,-21.0,-5.0,48.0,-31.0,-22.0,3.0
94945,Switzerland,GE,2020-09-17,-22.0,-6.0,49.0,-33.0,-24.0,3.0
94946,Switzerland,GE,2020-09-18,-21.0,-8.0,58.0,-32.0,-24.0,2.0
94947,Switzerland,GE,2020-09-19,-26.0,-7.0,44.0,-43.0,-9.0,1.0
94948,Switzerland,GE,2020-09-20,-25.0,,48.0,-45.0,-9.0,3.0
94949,Switzerland,GE,2020-09-21,-17.0,-5.0,12.0,-30.0,-27.0,6.0
94950,Switzerland,GE,2020-09-22,-21.0,-4.0,37.0,-26.0,-22.0,4.0
94951,Switzerland,GE,2020-09-23,-20.0,-5.0,24.0,-26.0,-20.0,4.0
94952,Switzerland,GE,2020-09-24,-26.0,-8.0,-7.0,-32.0,-22.0,6.0
94953,Switzerland,GE,2020-09-25,-22.0,-4.0,-22.0,-32.0,-22.0,6.0
94954,Switzerland,GE,2020-09-26,-23.0,-2.0,-9.0,-44.0,-10.0,3.0
94955,Switzerland,GE,2020-09-27,-30.0,,-26.0,-47.0,-16.0,5.0
94956,Switzerland,GE,2020-09-28,-22.0,-5.0,-13.0,-31.0,-21.0,6.0
94957,Switzerland,GE,2020-09-29,-19.0,-2.0,20.0,-26.0,-19.0,4.0
94958,Switzerland,GE,2020-09-30,-17.0,0.0,12.0,-28.0,-19.0,4.0
94959,Switzerland,GE,2020-10-01,-24.0,-4.0,-19.0,-33.0,-18.0,6.0
94960,Switzerland,GE,2020-10-02,-24.0,-7.0,-30.0,-34.0,-19.0,6.0
94961,Switzerland,GE,2020-10-03,-21.0,1.0,-7.0,-41.0,-10.0,3.0
94962,Switzerland,GE,2020-10-04,-24.0,,0.0,-47.0,-14.0,5.0
94963,Switzerland,GE,2020-10-05,-24.0,-6.0,-23.0,-32.0,-21.0,6.0
94964,Switzerland,GE,2020-10-06,-24.0,-5.0,-9.0,-28.0,-19.0,6.0
94965,Switzerland,GE,2020-10-07,-19.0,-1.0,-7.0,-29.0,-17.0,5.0
94966,Switzerland,GE,2020-10-08,-22.0,-5.0,14.0,-32.0,-18.0,5.0
94967,Switzerland,GE,2020-10-09,-22.0,-5.0,7.0,-34.0,-19.0,5.0
94968,Switzerland,GE,2020-10-10,-25.0,-3.0,-14.0,-45.0,-11.0,4.0
94969,Switzerland,GE,2020-10-11,-27.0,,12.0,-47.0,-12.0,4.0
94970,Switzerland,GE,2020-10-12,-24.0,-6.0,-9.0,-35.0,-21.0,6.0
94971,Switzerland,GE,2020-10-13,-24.0,-4.0,2.0,-31.0,-19.0,6.0
94972,Switzerland,GE,2020-10-14,-24.0,-4.0,-14.0,-34.0,-17.0,7.0
94973,Switzerland,GE,2020-10-15,-27.0,-6.0,-15.0,-37.0,-20.0,8.0
94974,Switzerland,GE,2020-10-16,-26.0,-4.0,-14.0,-37.0,-20.0,7.0
94975,Switzerland,GE,2020-10-17,-28.0,-5.0,-10.0,-47.0,-13.0,3.0
94976,Switzerland,GE,2020-10-18,-29.0,,34.0,-48.0,-14.0,3.0
94977,Switzerland,GE,2020-10-19,-28.0,-12.0,-4.0,-40.0,-38.0,9.0
94978,Switzerland,GE,2020-10-20,-28.0,-12.0,14.0,-38.0,-39.0,10.0
94979,Switzerland,GE,2020-10-21,-30.0,-12.0,-12.0,-39.0,-35.0,9.0
94980,Switzerland,GE,2020-10-22,-34.0,-15.0,-34.0,-45.0,-40.0,12.0
94981,Switzerland,GE,2020-10-23,-38.0,-19.0,-52.0,-48.0,-42.0,14.0
94982,Switzerland,GE,2020-10-24,-31.0,-2.0,12.0,-48.0,-14.0,5.0
94983,Switzerland,GE,2020-10-25,-30.0,,41.0,-48.0,-14.0,4.0
94984,Switzerland,GE,2020-10-26,-32.0,-8.0,-39.0,-40.0,-27.0,11.0
94985,Switzerland,GE,2020-10-27,-29.0,-2.0,3.0,-36.0,-26.0,10.0
94986,Switzerland,GE,2020-10-28,-30.0,-5.0,-19.0,-38.0,-24.0,11.0
94987,Switzerland,GE,2020-10-29,-31.0,-1.0,-13.0,-37.0,-27.0,11.0
94988,Switzerland,GE,2020-10-30,-32.0,-5.0,-7.0,-43.0,-27.0,12.0
94989,Switzerland,GE,2020-10-31,-35.0,2.0,-18.0,-54.0,-14.0,9.0
94990,Switzerland,GE,2020-11-01,-36.0,,20.0,-54.0,-21.0,8.0
94991,Switzerland,GE,2020-11-02,-18.0,3.0,-5.0,-41.0,-29.0,11.0
94992,Switzerland,GE,2020-11-03,-61.0,-6.0,-28.0,-48.0,-35.0,16.0
94993,Switzerland,GE,2020-11-04,-61.0,-7.0,-37.0,-50.0,-35.0,16.0
94994,Switzerland,GE,2020-11-05,-62.0,-6.0,-32.0,-53.0,-36.0,18.0
94995,Switzerland,GE,2020-11-06,-61.0,0.0,-24.0,-52.0,-35.0,18.0
94996,Switzerland,GE,2020-11-07,-65.0,-2.0,-19.0,-64.0,-34.0,14.0
94997,Switzerland,GE,2020-11-08,-63.0,,14.0,-62.0,-33.0,11.0
94998,Switzerland,GE,2020-11-09,-58.0,-7.0,-27.0,-50.0,-35.0,15.0
94999,Switzerland,GE,2020-11-10,-60.0,-4.0,-14.0,-46.0,-36.0,16.0
95000,Switzerland,GE,2020-11-11,-60.0,-7.0,-15.0,-47.0,-34.0,16.0
95001,Switzerland,GE,2020-11-12,-61.0,-5.0,-1.0,-48.0,-34.0,16.0
95002,Switzerland,GE,2020-11-13,-60.0,-2.0,-14.0,-49.0,-34.0,17.0
95003,Switzerland,GE,2020-11-14,-63.0,-2.0,16.0,-60.0,-33.0,12.0
95004,Switzerland,GE,2020-11-15,-61.0,,37.0,-59.0,-31.0,9.0
95005,Switzerland,GE,2020-11-16,-59.0,-10.0,-26.0,-47.0,-33.0,15.0
95006,Switzerland,GE,2020-11-17,-59.0,-4.0,3.0,-44.0,-33.0,15.0
95007,Switzerland,GE,2020-11-18,-59.0,-5.0,-2.0,-45.0,-32.0,15.0
95008,Switzerland,GE,2020-11-19,-62.0,-3.0,-33.0,-50.0,-33.0,17.0
95009,Switzerland,GE,2020-11-20,-61.0,0.0,-32.0,-49.0,-32.0,17.0
95010,Switzerland,GE,2020-11-21,-62.0,3.0,-11.0,-61.0,-28.0,12.0
95011,Switzerland,GE,2020-11-22,-60.0,,30.0,-59.0,-28.0,9.0
95012,Switzerland,GE,2020-11-23,-57.0,-8.0,-24.0,-47.0,-31.0,14.0
95013,Switzerland,GE,2020-11-24,-58.0,-3.0,-18.0,-44.0,-31.0,15.0
95014,Switzerland,GE,2020-11-25,-57.0,-2.0,-34.0,-46.0,-29.0,14.0
95015,Switzerland,GE,2020-11-26,-58.0,-2.0,-33.0,-48.0,-30.0,15.0
95016,Switzerland,GE,2020-11-27,-56.0,3.0,-33.0,-47.0,-29.0,15.0
95017,Switzerland,GE,2020-11-28,-46.0,14.0,-35.0,-54.0,-22.0,9.0
95018,Switzerland,GE,2020-11-29,-64.0,,-26.0,-61.0,-28.0,9.0
95019,Switzerland,GE,2020-11-30,-43.0,3.0,-37.0,-43.0,-28.0,12.0
95020,Switzerland,GE,2020-12-01,-45.0,8.0,-22.0,-36.0,-28.0,13.0
95021,Switzerland,GE,2020-12-02,-46.0,6.0,-39.0,-41.0,-27.0,13.0
95022,Switzerland,GE,2020-12-03,-48.0,7.0,-26.0,-43.0,-27.0,13.0
95023,Switzerland,GE,2020-12-04,-54.0,-1.0,-57.0,-46.0,-28.0,15.0
95024,Switzerland,GE,2020-12-05,-45.0,17.0,-38.0,-54.0,-21.0,10.0
95025,Switzerland,GE,2020-12-06,-58.0,,13.0,-56.0,-27.0,8.0
95026,Switzerland,GE,2020-12-07,-44.0,4.0,-27.0,-44.0,-28.0,11.0
95027,Switzerland,GE,2020-12-08,-45.0,7.0,-18.0,-40.0,-26.0,12.0
95028,Switzerland,GE,2020-12-09,-45.0,5.0,-34.0,-41.0,-25.0,12.0
95029,Switzerland,GE,2020-12-10,-34.0,4.0,-26.0,-41.0,-24.0,11.0
95030,Switzerland,GE,2020-12-11,-37.0,1.0,-44.0,-45.0,-25.0,12.0
95031,Switzerland,GE,2020-12-12,-36.0,11.0,-46.0,-52.0,-13.0,9.0
95032,Switzerland,GE,2020-12-13,-21.0,,1.0,-52.0,-12.0,7.0
95033,Switzerland,GE,2020-12-14,-33.0,-2.0,-30.0,-44.0,-27.0,11.0
95034,Switzerland,GE,2020-12-15,-35.0,1.0,-38.0,-39.0,-27.0,11.0
95035,Switzerland,GE,2020-12-16,-32.0,7.0,-32.0,-37.0,-24.0,10.0
95036,Switzerland,GE,2020-12-17,-32.0,6.0,-32.0,-39.0,-25.0,11.0
95037,Switzerland,GE,2020-12-18,-30.0,7.0,-32.0,-38.0,-26.0,10.0
95038,Switzerland,GE,2020-12-19,-33.0,10.0,-30.0,-44.0,-12.0,6.0
95039,Switzerland,GE,2020-12-20,-17.0,,-35.0,-49.0,-12.0,7.0
95040,Switzerland,GE,2020-12-21,-23.0,10.0,-40.0,-44.0,-37.0,11.0
95041,Switzerland,GE,2020-12-22,-22.0,19.0,-8.0,-38.0,-38.0,10.0
95042,Switzerland,GE,2020-12-23,-22.0,30.0,-31.0,-38.0,-39.0,9.0
95043,Switzerland,GE,2020-12-24,-54.0,11.0,-60.0,-60.0,-70.0,16.0
95044,Switzerland,GE,2020-12-25,-90.0,-90.0,-65.0,-78.0,-87.0,27.0
95045,Switzerland,GE,2020-12-26,-84.0,-76.0,-35.0,-64.0,-45.0,11.0
95046,Switzerland,GE,2020-12-27,-71.0,,-38.0,-61.0,-31.0,7.0
95047,Switzerland,GE,2020-12-28,-47.0,5.0,-56.0,-57.0,-69.0,18.0
95048,Switzerland,GE,2020-12-29,-51.0,0.0,-34.0,-56.0,-68.0,19.0
95049,Switzerland,GE,2020-12-30,-52.0,9.0,-38.0,-54.0,-65.0,16.0
95050,Switzerland,GE,2020-12-31,-65.0,-3.0,-57.0,-67.0,-77.0,19.0
95051,Switzerland,GE,2021-01-01,-91.0,-92.0,-57.0,-79.0,-88.0,29.0
95052,Switzerland,GE,2021-01-02,-64.0,-16.0,-57.0,-62.0,-33.0,11.0
95053,Switzerland,GE,2021-01-03,-71.0,,-38.0,-57.0,-24.0,8.0
95054,Switzerland,GE,2021-01-04,-53.0,-8.0,-55.0,-53.0,-53.0,17.0
95055,Switzerland,GE,2021-01-05,-55.0,-5.0,-42.0,-52.0,-52.0,17.0
95056,Switzerland,GE,2021-01-06,-54.0,-8.0,-50.0,-54.0,-47.0,16.0
95057,Switzerland,GE,2021-01-07,-55.0,-12.0,-34.0,-55.0,-49.0,17.0
95058,Switzerland,GE,2021-01-08,-55.0,-9.0,-40.0,-54.0,-48.0,17.0
95059,Switzerland,GE,2021-01-09,-56.0,-5.0,-51.0,-59.0,-22.0,9.0
95060,Switzerland,GE,2021-01-10,-69.0,,-36.0,-61.0,-23.0,8.0
95061,Switzerland,GE,2021-01-11,-49.0,-2.0,-47.0,-47.0,-29.0,12.0
95062,Switzerland,GE,2021-01-12,-52.0,-5.0,-30.0,-40.0,-30.0,13.0
95063,Switzerland,GE,2021-01-13,-51.0,-5.0,-51.0,-45.0,-28.0,13.0
95064,Switzerland,GE,2021-01-14,-51.0,-5.0,-48.0,-48.0,-30.0,13.0
95065,Switzerland,GE,2021-01-15,-51.0,-2.0,-51.0,-48.0,-29.0,13.0
95066,Switzerland,GE,2021-01-16,-50.0,3.0,-42.0,-57.0,-20.0,8.0
95067,Switzerland,GE,2021-01-17,-70.0,,-31.0,-66.0,-28.0,9.0
95068,Switzerland,GE,2021-01-18,-60.0,-12.0,-28.0,-50.0,-34.0,13.0
95069,Switzerland,GE,2021-01-19,-60.0,-9.0,-14.0,-49.0,-34.0,14.0
95070,Switzerland,GE,2021-01-20,-61.0,-11.0,-28.0,-49.0,-32.0,14.0
95071,Switzerland,GE,2021-01-21,-63.0,-11.0,-35.0,-53.0,-34.0,15.0
95072,Switzerland,GE,2021-01-22,-63.0,-11.0,-48.0,-52.0,-32.0,16.0
95073,Switzerland,GE,2021-01-23,-66.0,-5.0,-46.0,-64.0,-25.0,11.0
95074,Switzerland,GE,2021-01-24,-62.0,,26.0,-58.0,-22.0,6.0
95075,Switzerland,GE,2021-01-25,-60.0,-11.0,-42.0,-51.0,-34.0,14.0
95076,Switzerland,GE,2021-01-26,-58.0,-5.0,-10.0,-47.0,-33.0,13.0
95077,Switzerland,GE,2021-01-27,-59.0,-7.0,-38.0,-48.0,-32.0,14.0
95078,Switzerland,GE,2021-01-28,-62.0,-11.0,-49.0,-51.0,-34.0,15.0
95079,Switzerland,GE,2021-01-29,-59.0,-1.0,-39.0,-49.0,-31.0,14.0
95080,Switzerland,GE,2021-01-30,-65.0,-4.0,-60.0,-62.0,-25.0,11.0
95081,Switzerland,GE,2021-01-31,-61.0,,24.0,-56.0,-22.0,7.0
95082,Switzerland,GE,2021-02-01,-59.0,-12.0,-49.0,-51.0,-34.0,14.0
95083,Switzerland,GE,2021-02-02,-59.0,-5.0,-35.0,-48.0,-34.0,14.0
95084,Switzerland,GE,2021-02-03,-59.0,-6.0,-45.0,-48.0,-31.0,14.0
95085,Switzerland,GE,2021-02-04,-59.0,-4.0,-26.0,-51.0,-33.0,15.0
95086,Switzerland,GE,2021-02-05,-57.0,3.0,-28.0,-50.0,-31.0,14.0
95087,Switzerland,GE,2021-02-06,-62.0,1.0,-31.0,-61.0,-24.0,11.0
95088,Switzerland,GE,2021-02-07,-64.0,,-16.0,-62.0,-24.0,9.0
95089,Switzerland,GE,2021-02-08,-56.0,-7.0,-22.0,-51.0,-34.0,13.0
95090,Switzerland,GE,2021-02-09,-56.0,-2.0,-17.0,-48.0,-33.0,14.0
95091,Switzerland,GE,2021-02-10,-57.0,-3.0,-42.0,-49.0,-32.0,14.0
95092,Switzerland,GE,2021-02-11,-60.0,-4.0,-43.0,-53.0,-32.0,15.0
95093,Switzerland,GE,2021-02-12,-59.0,-6.0,-39.0,-47.0,-31.0,15.0
95094,Switzerland,GE,2021-02-13,-64.0,-4.0,-49.0,-62.0,-28.0,11.0
95095,Switzerland,GE,2021-02-14,-62.0,,4.0,-59.0,-20.0,7.0
95096,Switzerland,GE,2021-02-15,-57.0,-13.0,-30.0,-53.0,-48.0,15.0
95097,Switzerland,GE,2021-02-16,-56.0,-7.0,1.0,-49.0,-47.0,15.0
95098,Switzerland,GE,2021-02-17,-56.0,-9.0,8.0,-48.0,-44.0,13.0
95099,Switzerland,GE,2021-02-18,-60.0,-12.0,-15.0,-53.0,-47.0,16.0
95100,Switzerland,GE,2021-02-19,-58.0,-6.0,7.0,-51.0,-46.0,15.0
95101,Switzerland,GE,2021-02-20,-59.0,-2.0,39.0,-55.0,-24.0,6.0
95102,Switzerland,GE,2021-02-21,-51.0,,110.0,-50.0,-16.0,3.0
95103,Switzerland,GE,2021-02-22,-55.0,-5.0,-14.0,-49.0,-31.0,13.0
95104,Switzerland,GE,2021-02-23,-54.0,0.0,28.0,-45.0,-31.0,12.0
95105,Switzerland,GE,2021-02-24,-52.0,-1.0,20.0,-43.0,-29.0,12.0
95106,Switzerland,GE,2021-02-25,-54.0,1.0,18.0,-47.0,-29.0,12.0
