Date,AG,AI,AR,BE,BL,BS,FR,GE,GL,GR,JU,LU,NE,NW,OW,SG,SH,SO,SZ,TG,TI,UR,VD,VS,ZG,ZH,CH
2020-05-31,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,0.0
2020-06-01,5.0,,,,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,,,1.0,0.0,,6.0
2020-06-02,10.0,,,,0.0,0.0,0.0,10.0,,,,,,,,,,,0.0,0.0,2.0,,,1.0,5.0,,28.0
2020-06-03,15.0,,,,0.0,0.0,0.0,14.0,,,,,,,,6.0,,,0.0,0.0,4.0,,,2.0,5.0,,46.0
2020-06-04,15.0,,,,0.0,1.0,0.0,20.0,,,,,,,,,,,0.0,0.0,7.0,,,2.0,5.0,,56.0
2020-06-05,15.0,,,,0.0,1.0,0.0,24.0,,,,,,,,,,,0.0,0.0,7.0,,,2.0,5.0,,60.0
2020-06-06,15.0,,,,1.0,3.0,0.0,,,,,,,,,,,,0.0,0.0,8.0,,,2.0,5.0,,64.0
2020-06-07,15.0,,,,2.0,3.0,0.0,,,,,,,,,,,,0.0,0.0,9.0,,,2.0,5.0,,66.0
2020-06-08,15.0,,,,2.0,5.0,0.0,,,,,,,,,6.0,,,0.0,0.0,10.0,,,2.0,5.0,,69.0
2020-06-09,20.0,,,,3.0,5.0,0.0,29.0,,,,,,,,,,,0.0,0.0,11.0,,,2.0,5.0,,81.0
2020-06-10,20.0,,,,4.0,5.0,0.0,34.0,,,,,,,,,,,0.0,0.0,12.0,,,3.0,6.0,,90.0
2020-06-11,20.0,,,,5.0,6.0,0.0,38.0,,,,,,,,,,,0.0,0.0,12.0,,,3.0,6.0,,96.0
2020-06-12,30.0,,,,5.0,7.0,0.0,39.0,,,,,,,,,,,0.0,0.0,12.0,,,3.0,6.0,,108.0
2020-06-13,30.0,,,,6.0,8.0,0.0,,,,,,,,,,,,0.0,0.0,12.0,,,5.0,6.0,,112.0
2020-06-14,30.0,,,,6.0,9.0,0.0,,,,,,,,,,,,0.0,0.0,13.0,,,5.0,6.0,,114.0
2020-06-15,30.0,,,,7.0,9.0,0.0,47.0,,,,,,,,6.0,,,0.0,0.0,13.0,,,5.0,9.0,,126.0
2020-06-16,30.0,,,,7.0,9.0,0.0,50.0,,,,,,,,,,,0.0,0.0,13.0,,,6.0,9.0,,130.0
2020-06-17,35.0,,,,7.0,9.0,1.0,51.0,,,,,,,,,,,0.0,0.0,13.0,,,6.0,9.0,,137.0
2020-06-18,35.0,,,,7.0,10.0,1.0,54.0,,,,,,,,,,,0.0,0.0,14.0,,,7.0,10.0,,144.0
2020-06-19,35.0,,,,8.0,10.0,1.0,73.0,,,,,,,,,,,1.0,0.0,14.0,,,8.0,10.0,,166.0
2020-06-20,35.0,,,,8.0,10.0,1.0,,,,,,,,,,,,1.0,0.0,14.0,,,8.0,10.0,,166.0
2020-06-21,35.0,,,,8.0,11.0,1.0,,,,,,,,,,,,1.0,0.0,14.0,,,8.0,10.0,,167.0
2020-06-22,35.0,,,,9.0,11.0,1.0,80.0,,,,,,,,,,,1.0,0.0,14.0,,,9.0,10.0,,176.0
2020-06-23,40.0,,,,9.0,11.0,2.0,80.0,,,,,,,,,,,1.0,0.0,14.0,,,9.0,10.0,,182.0
2020-06-24,40.0,,,,9.0,11.0,2.0,81.0,,,,,,,,9.0,,,1.0,0.0,14.0,,,10.0,16.0,,193.0
2020-06-25,40.0,,,,9.0,11.0,2.0,88.0,,,,,,,,,,,1.0,0.0,15.0,,,12.0,16.0,,203.0
2020-06-26,45.0,,,,9.0,11.0,2.0,89.0,,,,,,,,,,,1.0,0.0,15.0,,,12.0,18.0,,211.0
2020-06-27,45.0,,,,10.0,11.0,2.0,,,,,,,,,,,,1.0,0.0,16.0,,,13.0,18.0,,214.0
2020-06-28,50.0,,,,10.0,11.0,2.0,,,,,,,,,,,,1.0,0.0,17.0,,,13.0,18.0,,220.0
2020-06-29,50.0,,,,10.0,11.0,2.0,89.0,,,,,,,,,,,2.0,0.0,17.0,,,14.0,18.0,,222.0
2020-06-30,50.0,,,,10.0,12.0,2.0,93.0,,,,,,,,,,,4.0,0.0,17.0,,,14.0,19.0,,230.0
2020-07-01,50.0,,,,11.0,12.0,2.0,96.0,,,,,,,,,,,6.0,1.0,19.0,,,15.0,22.0,,243.0
2020-07-02,50.0,,,,11.0,12.0,2.0,98.0,,,,,,,,,,,9.0,1.0,20.0,,,15.0,22.0,,249.0
2020-07-03,55.0,,,,11.0,12.0,2.0,98.0,,,,,,,,,,,9.0,1.0,20.0,,,16.0,22.0,,255.0
2020-07-04,55.0,,,,13.0,12.0,2.0,,,,,,,,,,,,9.0,1.0,20.0,,,17.0,24.0,,260.0
2020-07-05,55.0,,,,14.0,12.0,2.0,,,,,,,,,,,,9.0,1.0,20.0,,,17.0,24.0,,261.0
2020-07-06,55.0,,,,16.0,12.0,2.0,99.0,,,,,,,,,,,9.0,1.0,20.0,,,17.0,24.0,,264.0
2020-07-07,55.0,,,,18.0,12.0,2.0,99.0,,,,,,,,,,,9.0,1.0,20.0,,,20.0,26.0,,271.0
2020-07-08,65.0,,,,19.0,12.0,2.0,101.0,,,,,,,,,,,17.0,2.0,20.0,,,20.0,29.0,,296.0
2020-07-09,70.0,,,,20.0,12.0,2.0,101.0,,,,,,,,,,,17.0,2.0,20.0,,,20.0,31.0,,304.0
2020-07-10,80.0,,,,20.0,12.0,3.0,105.0,,,,,,,,,,,22.0,2.0,20.0,,,22.0,31.0,,326.0
2020-07-11,85.0,,,,21.0,14.0,5.0,,,,,,,,,,,,24.0,2.0,21.0,,,22.0,31.0,,339.0
2020-07-12,90.0,,,,22.0,14.0,5.0,,,,,,,,,,,,24.0,3.0,21.0,,,22.0,31.0,,346.0
2020-07-13,95.0,,,,26.0,17.0,5.0,111.0,,,,,,,,,,,37.0,3.0,21.0,,,23.0,35.0,,382.0
2020-07-14,115.0,,,,30.0,17.0,5.0,112.0,,,,,,,,,,,38.0,3.0,21.0,,,23.0,41.0,,414.0
2020-07-15,130.0,,,,30.0,20.0,5.0,112.0,,,,,,,,,,,41.0,3.0,21.0,,,23.0,41.0,,435.0
2020-07-16,145.0,,,,32.0,20.0,5.0,112.0,,,,,,,,,,,43.0,3.0,21.0,,,23.0,43.0,,456.0
2020-07-17,150.0,,,,34.0,26.0,5.0,115.0,,,,,,,,,,,43.0,3.0,21.0,,,25.0,43.0,,474.0
2020-07-18,150.0,,,,37.0,33.0,5.0,,,,,,,,,,,,43.0,3.0,,,,26.0,43.0,,485.0
2020-07-19,155.0,,,,40.0,35.0,5.0,,,,,,,,,,,,43.0,3.0,,,,26.0,43.0,,495.0
2020-07-20,160.0,,,,43.0,35.0,5.0,118.0,,,,,,,,,,,45.0,6.0,21.0,,,26.0,44.0,,512.0
2020-07-21,170.0,,,,44.0,40.0,6.0,119.0,,,,,,,,,,,48.0,6.0,22.0,,,26.0,51.0,,541.0
2020-07-22,175.0,,,,48.0,41.0,6.0,123.0,,,,,,,,,,,49.0,6.0,22.0,,,26.0,53.0,,558.0
2020-07-23,175.0,,,,51.0,41.0,6.0,127.0,,,,,,,,,,,54.0,7.0,22.0,,,26.0,56.0,,574.0
2020-07-24,195.0,,,,54.0,45.0,6.0,127.0,,,,,,,,,,,57.0,8.0,22.0,,,26.0,56.0,,605.0
2020-07-25,205.0,,,,57.0,46.0,7.0,,,,,,,,,,,,59.0,8.0,,,,27.0,56.0,,623.0
2020-07-26,210.0,,,,57.0,46.0,7.0,,,,,,,,,,,,59.0,8.0,,,,27.0,56.0,,628.0
2020-07-27,210.0,,,,60.0,46.0,7.0,128.0,,,,,,,,,,,64.0,8.0,25.0,,,27.0,56.0,,640.0
2020-07-28,225.0,,,,60.0,48.0,7.0,129.0,,,,,,,,,,,66.0,9.0,25.0,,,28.0,64.0,,670.0
2020-07-29,240.0,,,,61.0,48.0,7.0,134.0,,,,,,,,,,,66.0,9.0,26.0,,,28.0,,,692.0
2020-07-30,250.0,,,,61.0,49.0,7.0,136.0,,,,,,,,,,,68.0,9.0,26.0,,,28.0,66.0,,709.0
2020-07-31,260.0,,,,62.0,50.0,7.0,139.0,,,,,,,,,,,70.0,9.0,26.0,,,29.0,66.0,,727.0
2020-08-01,270.0,,,,66.0,50.0,7.0,,,,,,,,,,,,70.0,9.0,,,,29.0,66.0,,741.0
2020-08-02,270.0,,,,68.0,51.0,8.0,,,,,,,,,,,,72.0,9.0,,,,29.0,66.0,,747.0
2020-08-03,280.0,,,,70.0,52.0,8.0,139.0,,,,,,,,,,,74.0,9.0,27.0,,,29.0,66.0,,763.0
2020-08-04,295.0,,,,73.0,52.0,8.0,139.0,,,,,,,,,,,74.0,9.0,27.0,,,29.0,71.0,,786.0
2020-08-05,305.0,,,,73.0,58.0,8.0,140.0,,,,,,,,,,,78.0,9.0,27.0,,,29.0,78.0,,814.0
2020-08-06,320.0,,,,73.0,61.0,8.0,144.0,,,,,,,,,,,79.0,9.0,27.0,,,29.0,79.0,,838.0
2020-08-07,340.0,,,,76.0,65.0,8.0,148.0,,,,,,,,,,,81.0,9.0,28.0,,,29.0,79.0,,872.0
2020-08-08,345.0,,,,77.0,68.0,8.0,,,,,,,,,,,,81.0,9.0,,,,29.0,79.0,,881.0
2020-08-09,345.0,,,,78.0,72.0,8.0,,,,,,,,,,,,81.0,9.0,,,,29.0,79.0,,886.0
2020-08-10,350.0,,,,83.0,73.0,8.0,149.0,,,,,,,,,,,83.0,9.0,29.0,,,29.0,81.0,,903.0
2020-08-11,365.0,,,,85.0,83.0,8.0,151.0,,,,,,,,,,,91.0,9.0,29.0,,,29.0,81.0,,940.0
