Unnamed: 0,age_group,canton,cases,fatalities,sex,week,year
17520325,0 - 9,LU,0,0,1,36,2020
17104956,0 - 9,NE,1,0,1,36,2020
17521106,0 - 9,NW,0,0,1,36,2020
17521522,0 - 9,OW,0,0,1,36,2020
17521941,0 - 9,SG,0,0,1,36,2020
17522309,0 - 9,SH,0,0,1,36,2020
17522727,0 - 9,SO,0,0,1,36,2020
17523120,0 - 9,SZ,0,0,1,36,2020
17523523,0 - 9,TG,0,0,1,36,2020
17174390,0 - 9,TI,1,0,1,36,2020
17524335,0 - 9,UR,0,0,1,36,2020
16788672,0 - 9,VD,1,0,1,36,2020
17144574,0 - 9,VS,1,0,1,36,2020
17525459,0 - 9,ZG,0,0,1,36,2020
16773075,0 - 9,ZH,3,0,1,36,2020
15199989,10 - 19,AG,9,0,1,36,2020
17516095,10 - 19,AI,0,0,1,36,2020
17516514,10 - 19,AR,0,0,1,36,2020
16344731,10 - 19,BE,6,0,1,36,2020
17517277,10 - 19,BL,0,0,1,36,2020
17247800,10 - 19,BS,1,0,1,36,2020
17518069,10 - 19,FL,0,0,1,36,2020
15777855,10 - 19,FR,5,0,1,36,2020
16926316,10 - 19,GE,13,0,1,36,2020
17519136,10 - 19,GL,0,0,1,36,2020
16706128,10 - 19,GR,5,0,1,36,2020
16705684,10 - 19,JU,1,0,1,36,2020
16806871,10 - 19,LU,2,0,1,36,2020
16790864,10 - 19,NE,2,0,1,36,2020
17521148,10 - 19,NW,0,0,1,36,2020
17521564,10 - 19,OW,0,0,1,36,2020
16889876,10 - 19,SG,11,0,1,36,2020
17522351,10 - 19,SH,0,0,1,36,2020
17294192,10 - 19,SO,1,0,1,36,2020
17523162,10 - 19,SZ,0,0,1,36,2020
17523565,10 - 19,TG,0,0,1,36,2020
16598293,10 - 19,TI,2,0,1,36,2020
17524377,10 - 19,UR,0,0,1,36,2020
27271200,10 - 19,VD,46,0,1,36,2020
15518887,10 - 19,VS,4,0,1,36,2020
17525501,10 - 19,ZG,0,0,1,36,2020
17212896,10 - 19,ZH,16,0,1,36,2020
19735551,20 - 29,AG,18,0,1,36,2020
17516137,20 - 29,AI,0,0,1,36,2020
16594543,20 - 29,AR,2,0,1,36,2020
21225859,20 - 29,BE,26,0,1,36,2020
16059850,20 - 29,BL,5,0,1,36,2020
15923747,20 - 29,BS,6,0,1,36,2020
17518111,20 - 29,FL,0,0,1,36,2020
19912322,20 - 29,FR,22,0,1,36,2020
29649621,20 - 29,GE,54,0,1,36,2020
17179623,20 - 29,GL,1,0,1,36,2020
17519593,20 - 29,GR,0,0,1,36,2020
17333515,20 - 29,JU,1,0,1,36,2020
16539457,20 - 29,LU,2,0,1,36,2020
16311290,20 - 29,NE,2,0,1,36,2020
17521190,20 - 29,NW,0,0,1,36,2020
17521606,20 - 29,OW,0,0,1,36,2020
16809663,20 - 29,SG,16,0,1,36,2020
16877203,20 - 29,SH,1,0,1,36,2020
15987792,20 - 29,SO,8,0,1,36,2020
17294757,20 - 29,SZ,1,0,1,36,2020
16023924,20 - 29,TG,4,0,1,36,2020
17139948,20 - 29,TI,6,0,1,36,2020
17524419,20 - 29,UR,0,0,1,36,2020
48238292,20 - 29,VD,109,0,1,36,2020
18255212,20 - 29,VS,17,0,1,36,2020
16355063,20 - 29,ZG,2,0,1,36,2020
43890809,20 - 29,ZH,87,0,1,36,2020
16234880,30 - 39,AG,7,0,1,36,2020
17516179,30 - 39,AI,0,0,1,36,2020
17014973,30 - 39,AR,1,0,1,36,2020
19610267,30 - 39,BE,18,0,1,36,2020
15766372,30 - 39,BL,3,0,1,36,2020
16367531,30 - 39,BS,2,0,1,36,2020
17518153,30 - 39,FL,0,0,1,36,2020
18284528,30 - 39,FR,16,0,1,36,2020
22813939,30 - 39,GE,32,0,1,36,2020
17519219,30 - 39,GL,0,0,1,36,2020
17220999,30 - 39,GR,1,0,1,36,2020
16905195,30 - 39,JU,1,0,1,36,2020
15968154,30 - 39,LU,3,0,1,36,2020
16897895,30 - 39,NE,2,0,1,36,2020
17603590,30 - 39,NW,2,0,1,36,2020
17521648,30 - 39,OW,0,0,1,36,2020
14987994,30 - 39,SG,6,0,1,36,2020
17522434,30 - 39,SH,0,0,1,36,2020
16026181,30 - 39,SO,5,0,1,36,2020
16704429,30 - 39,SZ,3,0,1,36,2020
16829352,30 - 39,TG,1,0,1,36,2020
16465995,30 - 39,TI,2,0,1,36,2020
17524461,30 - 39,UR,0,0,1,36,2020
39499901,30 - 39,VD,87,0,1,36,2020
16927322,30 - 39,VS,6,0,1,36,2020
16712431,30 - 39,ZG,6,0,1,36,2020
35169311,30 - 39,ZH,69,0,1,36,2020
17090465,40 - 49,AG,9,0,1,36,2020
17516221,40 - 49,AI,0,0,1,36,2020
16986472,40 - 49,AR,1,0,1,36,2020
17361823,40 - 49,BE,6,0,1,36,2020
17517394,40 - 49,BL,0,0,1,36,2020
15585982,40 - 49,BS,4,0,1,36,2020
17518195,40 - 49,FL,0,0,1,36,2020
15861272,40 - 49,FR,9,0,1,36,2020
21108861,40 - 49,GE,24,0,1,36,2020
17519261,40 - 49,GL,0,0,1,36,2020
17519670,40 - 49,GR,0,0,1,36,2020
17520077,40 - 49,JU,0,0,1,36,2020
16610656,40 - 49,LU,2,0,1,36,2020
15955951,40 - 49,NE,7,0,1,36,2020
17521273,40 - 49,NW,0,0,1,36,2020
17521690,40 - 49,OW,0,0,1,36,2020
15796100,40 - 49,SG,3,0,1,36,2020
17822075,40 - 49,SH,2,0,1,36,2020
17522876,40 - 49,SO,0,0,1,36,2020
16475549,40 - 49,SZ,2,0,1,36,2020
17026040,40 - 49,TG,1,0,1,36,2020
16515097,40 - 49,TI,2,0,1,36,2020
17524503,40 - 49,UR,0,0,1,36,2020
27489193,40 - 49,VD,53,0,1,36,2020
16593757,40 - 49,VS,4,0,1,36,2020
15005142,40 - 49,ZG,6,0,1,36,2020
23893152,40 - 49,ZH,38,0,1,36,2020
15879106,50 - 59,AG,6,0,1,36,2020
16770738,50 - 59,AI,1,0,1,36,2020
17043967,50 - 59,AR,1,0,1,36,2020
16423003,50 - 59,BE,13,0,1,36,2020
17425921,50 - 59,BL,3,0,1,36,2020
16809123,50 - 59,BS,4,0,1,36,2020
17518237,50 - 59,FL,0,0,1,36,2020
15890953,50 - 59,FR,7,0,1,36,2020
20079774,50 - 59,GE,24,0,1,36,2020
17353783,50 - 59,GL,1,0,1,36,2020
16465903,50 - 59,GR,2,0,1,36,2020
17520119,50 - 59,JU,0,0,1,36,2020
17113229,50 - 59,LU,2,0,1,36,2020
17520905,50 - 59,NE,0,0,1,36,2020
17001124,50 - 59,NW,1,0,1,36,2020
17521732,50 - 59,OW,0,0,1,36,2020
15618138,50 - 59,SG,7,0,1,36,2020
17522517,50 - 59,SH,0,0,1,36,2020
16574802,50 - 59,SO,2,0,1,36,2020
16760257,50 - 59,SZ,2,0,1,36,2020
17523726,50 - 59,TG,0,0,1,36,2020
17109735,50 - 59,TI,1,0,1,36,2020
17524545,50 - 59,UR,0,0,1,36,2020
26125085,50 - 59,VD,37,0,1,36,2020
16370576,50 - 59,VS,6,0,1,36,2020
16134775,50 - 59,ZG,3,0,1,36,2020
21441347,50 - 59,ZH,25,0,1,36,2020
16134264,60 - 69,AG,4,0,1,36,2020
17516304,60 - 69,AI,0,0,1,36,2020
17516717,60 - 69,AR,0,0,1,36,2020
16059074,60 - 69,BE,5,0,1,36,2020
16695441,60 - 69,BL,2,0,1,36,2020
17517862,60 - 69,BS,0,0,1,36,2020
17518279,60 - 69,FL,0,0,1,36,2020
17428851,60 - 69,FR,10,0,1,36,2020
16697832,60 - 69,GE,4,0,1,36,2020
17519344,60 - 69,GL,0,0,1,36,2020
17139382,60 - 69,GR,1,0,1,36,2020
16988365,60 - 69,JU,1,0,1,36,2020
17506944,60 - 69,LU,3,0,1,36,2020
16196182,60 - 69,NE,3,0,1,36,2020
17521355,60 - 69,NW,0,0,1,36,2020
17521773,60 - 69,OW,0,0,1,36,2020
17377610,60 - 69,SG,3,1,1,36,2020
17522559,60 - 69,SH,0,0,1,36,2020
16784469,60 - 69,SO,1,0,1,36,2020
16936984,60 - 69,SZ,1,0,1,36,2020
17523765,60 - 69,TG,0,0,1,36,2020
16839140,60 - 69,TI,1,0,1,36,2020
17303901,60 - 69,UR,1,0,1,36,2020
18153128,60 - 69,VD,20,0,1,36,2020
16400677,60 - 69,VS,2,0,1,36,2020
17525689,60 - 69,ZG,0,0,1,36,2020
18609440,60 - 69,ZH,14,0,1,36,2020
17075212,70 - 79,AG,1,0,1,36,2020
17516346,70 - 79,AI,0,0,1,36,2020
17516759,70 - 79,AR,0,0,1,36,2020
15648896,70 - 79,BE,6,0,1,36,2020
17229330,70 - 79,BL,1,0,1,36,2020
17517903,70 - 79,BS,0,0,1,36,2020
17518321,70 - 79,FL,0,0,1,36,2020
16344308,70 - 79,FR,5,0,1,36,2020
16625696,70 - 79,GE,2,0,1,36,2020
17519386,70 - 79,GL,0,0,1,36,2020
17519791,70 - 79,GR,0,0,1,36,2020
17227648,70 - 79,JU,1,0,1,36,2020
17520592,70 - 79,LU,0,0,1,36,2020
16016356,70 - 79,NE,1,1,1,36,2020
17521396,70 - 79,NW,0,0,1,36,2020
17521815,70 - 79,OW,0,0,1,36,2020
16914509,70 - 79,SG,4,0,1,36,2020
17522601,70 - 79,SH,0,0,1,36,2020
17522994,70 - 79,SO,0,0,1,36,2020
16261511,70 - 79,SZ,2,0,1,36,2020
17295024,70 - 79,TG,1,0,1,36,2020
17524209,70 - 79,TI,0,0,1,36,2020
17524628,70 - 79,UR,0,0,1,36,2020
16705071,70 - 79,VD,2,0,1,36,2020
17525333,70 - 79,VS,0,0,1,36,2020
17525731,70 - 79,ZG,0,0,1,36,2020
16216011,70 - 79,ZH,4,0,1,36,2020
17291026,80+,AG,1,0,1,36,2020
17516388,80+,AI,0,0,1,36,2020
17516801,80+,AR,0,0,1,36,2020
17517151,80+,BE,0,0,1,36,2020
17517550,80+,BL,0,0,1,36,2020
17262750,80+,BS,1,0,1,36,2020
17518363,80+,FL,0,0,1,36,2020
17912470,80+,FR,15,1,1,36,2020
16722018,80+,GE,2,1,1,36,2020
17519428,80+,GL,0,0,1,36,2020
17519832,80+,GR,0,0,1,36,2020
17520242,80+,JU,0,0,1,36,2020
16862500,80+,LU,1,0,1,36,2020
17521022,80+,NE,0,0,1,36,2020
17521438,80+,NW,0,0,1,36,2020
17521857,80+,OW,0,0,1,36,2020
16959704,80+,SG,1,0,1,36,2020
17522643,80+,SH,0,0,1,36,2020
17523036,80+,SO,0,0,1,36,2020
17523439,80+,SZ,0,0,1,36,2020
17523847,80+,TG,0,0,1,36,2020
17524251,80+,TI,0,0,1,36,2020
17524670,80+,UR,0,0,1,36,2020
17256059,80+,VD,4,2,1,36,2020
17525375,80+,VS,0,0,1,36,2020
17525772,80+,ZG,0,0,1,36,2020
16150550,80+,ZH,2,0,1,36,2020
17516011,Unbekannt,AG,0,0,1,36,2020
17516430,Unbekannt,AI,0,0,1,36,2020
17516843,Unbekannt,AR,0,0,1,36,2020
17517193,Unbekannt,BE,0,0,1,36,2020
17517591,Unbekannt,BL,0,0,1,36,2020
17517985,Unbekannt,BS,0,0,1,36,2020
17518405,Unbekannt,FL,0,0,1,36,2020
17518733,Unbekannt,FR,0,0,1,36,2020
17519052,Unbekannt,GE,0,0,1,36,2020
17519470,Unbekannt,GL,0,0,1,36,2020
17519874,Unbekannt,GR,0,0,1,36,2020
17520283,Unbekannt,JU,0,0,1,36,2020
17520675,Unbekannt,LU,0,0,1,36,2020
17521064,Unbekannt,NE,0,0,1,36,2020
17521480,Unbekannt,NW,0,0,1,36,2020
17521899,Unbekannt,OW,0,0,1,36,2020
17522267,Unbekannt,SG,0,0,1,36,2020
17522685,Unbekannt,SH,0,0,1,36,2020
17523078,Unbekannt,SO,0,0,1,36,2020
17523481,Unbekannt,SZ,0,0,1,36,2020
17523889,Unbekannt,TG,0,0,1,36,2020
17524293,Unbekannt,TI,0,0,1,36,2020
17524712,Unbekannt,UR,0,0,1,36,2020
17525040,Unbekannt,VD,0,0,1,36,2020
17525417,Unbekannt,VS,0,0,1,36,2020
17525814,Unbekannt,ZG,0,0,1,36,2020
17526136,Unbekannt,ZH,0,0,1,36,2020
17055182,0 - 9,AG,1,0,2,36,2020
17516067,0 - 9,AI,0,0,2,36,2020
17516486,0 - 9,AR,0,0,2,36,2020
17253156,0 - 9,BE,1,0,2,36,2020
17517249,0 - 9,BL,0,0,2,36,2020
16746169,0 - 9,BS,1,0,2,36,2020
17518041,0 - 9,FL,0,0,2,36,2020
17518461,0 - 9,FR,0,0,2,36,2020
17313370,0 - 9,GE,9,0,2,36,2020
17519108,0 - 9,GL,0,0,2,36,2020
17519526,0 - 9,GR,0,0,2,36,2020
17519930,0 - 9,JU,0,0,2,36,2020
17520339,0 - 9,LU,0,0,2,36,2020
17520730,0 - 9,NE,0,0,2,36,2020
17521120,0 - 9,NW,0,0,2,36,2020
17521536,0 - 9,OW,0,0,2,36,2020
17378423,0 - 9,SG,1,0,2,36,2020
17522323,0 - 9,SH,0,0,2,36,2020
16984005,0 - 9,SO,2,0,2,36,2020
17523134,0 - 9,SZ,0,0,2,36,2020
17523537,0 - 9,TG,0,0,2,36,2020
17523944,0 - 9,TI,0,0,2,36,2020
17524349,0 - 9,UR,0,0,2,36,2020
17524767,0 - 9,VD,0,0,2,36,2020
17382233,0 - 9,VS,1,0,2,36,2020
17525473,0 - 9,ZG,0,0,2,36,2020
17028626,0 - 9,ZH,2,0,2,36,2020
16245321,10 - 19,AG,5,0,2,36,2020
17516109,10 - 19,AI,0,0,2,36,2020
17516528,10 - 19,AR,0,0,2,36,2020
18255674,10 - 19,BE,13,0,2,36,2020
17517291,10 - 19,BL,0,0,2,36,2020
17517687,10 - 19,BS,0,0,2,36,2020
17518083,10 - 19,FL,0,0,2,36,2020
17288984,10 - 19,FR,11,0,2,36,2020
15991898,10 - 19,GE,7,0,2,36,2020
17519150,10 - 19,GL,0,0,2,36,2020
17519565,10 - 19,GR,0,0,2,36,2020
17519971,10 - 19,JU,0,0,2,36,2020
15782178,10 - 19,LU,3,0,2,36,2020
17248548,10 - 19,NE,1,0,2,36,2020
17521162,10 - 19,NW,0,0,2,36,2020
17521578,10 - 19,OW,0,0,2,36,2020
16353794,10 - 19,SG,4,0,2,36,2020
17522365,10 - 19,SH,0,0,2,36,2020
17522781,10 - 19,SO,0,0,2,36,2020
17523176,10 - 19,SZ,0,0,2,36,2020
17523579,10 - 19,TG,0,0,2,36,2020
17179145,10 - 19,TI,1,0,2,36,2020
17524391,10 - 19,UR,0,0,2,36,2020
24914492,10 - 19,VD,31,0,2,36,2020
16423208,10 - 19,VS,2,0,2,36,2020
17083222,10 - 19,ZG,1,0,2,36,2020
19077948,10 - 19,ZH,23,0,2,36,2020
19942812,20 - 29,AG,21,0,2,36,2020
17516151,20 - 29,AI,0,0,2,36,2020
17516568,20 - 29,AR,0,0,2,36,2020
18227771,20 - 29,BE,19,0,2,36,2020
16702643,20 - 29,BL,2,0,2,36,2020
14900152,20 - 29,BS,4,0,2,36,2020
17518125,20 - 29,FL,0,0,2,36,2020
17982155,20 - 29,FR,22,0,2,36,2020
24192241,20 - 29,GE,35,0,2,36,2020
17519191,20 - 29,GL,0,0,2,36,2020
16775447,20 - 29,GR,5,0,2,36,2020
17535859,20 - 29,JU,2,0,2,36,2020
16510440,20 - 29,LU,5,0,2,36,2020
17349118,20 - 29,NE,1,0,2,36,2020
17521204,20 - 29,NW,0,0,2,36,2020
17521620,20 - 29,OW,0,0,2,36,2020
15617011,20 - 29,SG,6,0,2,36,2020
17522406,20 - 29,SH,0,0,2,36,2020
14274153,20 - 29,SO,6,0,2,36,2020
16422937,20 - 29,SZ,2,0,2,36,2020
16672272,20 - 29,TG,2,0,2,36,2020
17524021,20 - 29,TI,0,0,2,36,2020
17524433,20 - 29,UR,0,0,2,36,2020
51013146,20 - 29,VD,121,0,2,36,2020
17672834,20 - 29,VS,14,0,2,36,2020
16465119,20 - 29,ZG,4,0,2,36,2020
33760267,20 - 29,ZH,68,0,2,36,2020
16800354,30 - 39,AG,11,0,2,36,2020
17516193,30 - 39,AI,0,0,2,36,2020
16744754,30 - 39,AR,1,0,2,36,2020
17410216,30 - 39,BE,12,0,2,36,2020
16835267,30 - 39,BL,1,0,2,36,2020
15845544,30 - 39,BS,4,0,2,36,2020
17518167,30 - 39,FL,0,0,2,36,2020
18086915,30 - 39,FR,14,0,2,36,2020
27514329,30 - 39,GE,47,0,2,36,2020
17519233,30 - 39,GL,0,0,2,36,2020
16144094,30 - 39,GR,3,0,2,36,2020
15552291,30 - 39,JU,3,0,2,36,2020
16670029,30 - 39,LU,4,0,2,36,2020
14992517,30 - 39,NE,5,0,2,36,2020
17521245,30 - 39,NW,0,0,2,36,2020
17521662,30 - 39,OW,0,0,2,36,2020
16600423,30 - 39,SG,2,0,2,36,2020
17522448,30 - 39,SH,0,0,2,36,2020
16855534,30 - 39,SO,2,0,2,36,2020
17147293,30 - 39,SZ,1,0,2,36,2020
17523657,30 - 39,TG,0,0,2,36,2020
17524061,30 - 39,TI,0,0,2,36,2020
17524475,30 - 39,UR,0,0,2,36,2020
34472669,30 - 39,VD,72,0,2,36,2020
16108099,30 - 39,VS,4,0,2,36,2020
16938861,30 - 39,ZG,2,0,2,36,2020
30778263,30 - 39,ZH,51,0,2,36,2020
16580929,40 - 49,AG,13,0,2,36,2020
17516235,40 - 49,AI,0,0,2,36,2020
17516649,40 - 49,AR,0,0,2,36,2020
15370492,40 - 49,BE,11,0,2,36,2020
16630598,40 - 49,BL,2,0,2,36,2020
17517796,40 - 49,BS,0,0,2,36,2020
17518209,40 - 49,FL,0,0,2,36,2020
15504151,40 - 49,FR,15,0,2,36,2020
19756159,40 - 49,GE,24,0,2,36,2020
17519275,40 - 49,GL,0,0,2,36,2020
17519684,40 - 49,GR,0,0,2,36,2020
17520091,40 - 49,JU,0,0,2,36,2020
16834780,40 - 49,LU,1,0,2,36,2020
17889579,40 - 49,NE,7,0,2,36,2020
17148471,40 - 49,NW,1,0,2,36,2020
17521704,40 - 49,OW,0,0,2,36,2020
16149234,40 - 49,SG,4,0,2,36,2020
17522489,40 - 49,SH,0,0,2,36,2020
16263016,40 - 49,SO,2,0,2,36,2020
17218216,40 - 49,SZ,1,0,2,36,2020
17523698,40 - 49,TG,0,0,2,36,2020
17524101,40 - 49,TI,0,0,2,36,2020
17524517,40 - 49,UR,0,0,2,36,2020
31487706,40 - 49,VD,63,0,2,36,2020
16587918,40 - 49,VS,3,0,2,36,2020
16623410,40 - 49,ZG,2,0,2,36,2020
25717080,40 - 49,ZH,34,0,2,36,2020
17336073,50 - 59,AG,11,0,2,36,2020
17516276,50 - 59,AI,0,0,2,36,2020
16793720,50 - 59,AR,1,0,2,36,2020
17556561,50 - 59,BE,12,0,2,36,2020
16856541,50 - 59,BL,2,0,2,36,2020
16939426,50 - 59,BS,2,0,2,36,2020
17518251,50 - 59,FL,0,0,2,36,2020
18474479,50 - 59,FR,18,0,2,36,2020
19421496,50 - 59,GE,25,0,2,36,2020
17519316,50 - 59,GL,0,0,2,36,2020
17157652,50 - 59,GR,1,0,2,36,2020
17520133,50 - 59,JU,0,0,2,36,2020
16163414,50 - 59,LU,2,0,2,36,2020
16319749,50 - 59,NE,5,0,2,36,2020
17521327,50 - 59,NW,0,0,2,36,2020
16864168,50 - 59,OW,1,0,2,36,2020
15720399,50 - 59,SG,3,0,2,36,2020
17522531,50 - 59,SH,0,0,2,36,2020
16902797,50 - 59,SO,1,0,2,36,2020
16946497,50 - 59,SZ,3,0,2,36,2020
16365875,50 - 59,TG,3,0,2,36,2020
16355580,50 - 59,TI,2,0,2,36,2020
17524559,50 - 59,UR,0,0,2,36,2020
25584313,50 - 59,VD,42,0,2,36,2020
15117277,50 - 59,VS,7,0,2,36,2020
16513443,50 - 59,ZG,2,0,2,36,2020
24392466,50 - 59,ZH,31,0,2,36,2020
15625176,60 - 69,AG,3,0,2,36,2020
17516318,60 - 69,AI,0,0,2,36,2020
17516731,60 - 69,AR,0,0,2,36,2020
15944311,60 - 69,BE,3,0,2,36,2020
16203117,60 - 69,BL,3,0,2,36,2020
17209566,60 - 69,BS,1,0,2,36,2020
17518293,60 - 69,FL,0,0,2,36,2020
17869146,60 - 69,FR,11,0,2,36,2020
15483930,60 - 69,GE,5,0,2,36,2020
17519358,60 - 69,GL,0,0,2,36,2020
16750087,60 - 69,GR,1,0,2,36,2020
17109240,60 - 69,JU,1,0,2,36,2020
16242537,60 - 69,LU,2,0,2,36,2020
17520954,60 - 69,NE,0,0,2,36,2020
16746449,60 - 69,NW,1,0,2,36,2020
17521787,60 - 69,OW,0,0,2,36,2020
17522163,60 - 69,SG,0,0,2,36,2020
17522573,60 - 69,SH,0,0,2,36,2020
16244357,60 - 69,SO,2,0,2,36,2020
17170781,60 - 69,SZ,1,0,2,36,2020
17523779,60 - 69,TG,0,0,2,36,2020
17524181,60 - 69,TI,0,0,2,36,2020
17524600,60 - 69,UR,0,0,2,36,2020
17197887,60 - 69,VD,16,0,2,36,2020
17525305,60 - 69,VS,0,0,2,36,2020
17525703,60 - 69,ZG,0,0,2,36,2020
17152828,60 - 69,ZH,9,0,2,36,2020
16288943,70 - 79,AG,4,0,2,36,2020
17516360,70 - 79,AI,0,0,2,36,2020
17516773,70 - 79,AR,0,0,2,36,2020
16565929,70 - 79,BE,2,0,2,36,2020
17517522,70 - 79,BL,0,0,2,36,2020
17517917,70 - 79,BS,0,0,2,36,2020
17518335,70 - 79,FL,0,0,2,36,2020
16286242,70 - 79,FR,8,0,2,36,2020
16110569,70 - 79,GE,3,0,2,36,2020
17519400,70 - 79,GL,0,0,2,36,2020
16740207,70 - 79,GR,1,0,2,36,2020
17520214,70 - 79,JU,0,0,2,36,2020
17520606,70 - 79,LU,0,0,2,36,2020
17520994,70 - 79,NE,0,0,2,36,2020
17521410,70 - 79,NW,0,0,2,36,2020
17521829,70 - 79,OW,0,0,2,36,2020
16190056,70 - 79,SG,2,0,2,36,2020
17522615,70 - 79,SH,0,0,2,36,2020
17523008,70 - 79,SO,0,0,2,36,2020
17523411,70 - 79,SZ,0,0,2,36,2020
17352267,70 - 79,TG,1,0,2,36,2020
17524223,70 - 79,TI,0,0,2,36,2020
17524642,70 - 79,UR,0,0,2,36,2020
16704919,70 - 79,VD,1,0,2,36,2020
17525347,70 - 79,VS,0,0,2,36,2020
17061977,70 - 79,ZG,1,0,2,36,2020
15881359,70 - 79,ZH,5,0,2,36,2020
16688522,80+,AG,4,0,2,36,2020
17516402,80+,AI,0,0,2,36,2020
17516815,80+,AR,0,0,2,36,2020
17517165,80+,BE,0,0,2,36,2020
17121362,80+,BL,0,1,2,36,2020
17213618,80+,BS,1,0,2,36,2020
17518377,80+,FL,0,0,2,36,2020
22245420,80+,FR,27,2,2,36,2020
13959492,80+,GE,6,3,2,36,2020
17519442,80+,GL,0,0,2,36,2020
17519846,80+,GR,0,0,2,36,2020
17118444,80+,JU,1,0,2,36,2020
17520647,80+,LU,0,0,2,36,2020
17521036,80+,NE,0,0,2,36,2020
17521452,80+,NW,0,0,2,36,2020
17521871,80+,OW,0,0,2,36,2020
16763463,80+,SG,1,1,2,36,2020
17522657,80+,SH,0,0,2,36,2020
17523050,80+,SO,0,0,2,36,2020
17523453,80+,SZ,0,0,2,36,2020
17523861,80+,TG,0,0,2,36,2020
17524265,80+,TI,0,0,2,36,2020
17524684,80+,UR,0,0,2,36,2020
17139665,80+,VD,4,0,2,36,2020
17525389,80+,VS,0,0,2,36,2020
17525786,80+,ZG,0,0,2,36,2020
15591433,80+,ZH,5,0,2,36,2020
17516025,Unbekannt,AG,0,0,2,36,2020
17516444,Unbekannt,AI,0,0,2,36,2020
17516857,Unbekannt,AR,0,0,2,36,2020
17517207,Unbekannt,BE,0,0,2,36,2020
17517605,Unbekannt,BL,0,0,2,36,2020
17517999,Unbekannt,BS,0,0,2,36,2020
17518419,Unbekannt,FL,0,0,2,36,2020
17518747,Unbekannt,FR,0,0,2,36,2020
17519066,Unbekannt,GE,0,0,2,36,2020
17519484,Unbekannt,GL,0,0,2,36,2020
17519888,Unbekannt,GR,0,0,2,36,2020
17520297,Unbekannt,JU,0,0,2,36,2020
17520689,Unbekannt,LU,0,0,2,36,2020
17521078,Unbekannt,NE,0,0,2,36,2020
17521494,Unbekannt,NW,0,0,2,36,2020
17521913,Unbekannt,OW,0,0,2,36,2020
17522281,Unbekannt,SG,0,0,2,36,2020
17522699,Unbekannt,SH,0,0,2,36,2020
17523092,Unbekannt,SO,0,0,2,36,2020
17523495,Unbekannt,SZ,0,0,2,36,2020
17523903,Unbekannt,TG,0,0,2,36,2020
17524307,Unbekannt,TI,0,0,2,36,2020
17524726,Unbekannt,UR,0,0,2,36,2020
17525054,Unbekannt,VD,0,0,2,36,2020
17525431,Unbekannt,VS,0,0,2,36,2020
17525828,Unbekannt,ZG,0,0,2,36,2020
17526150,Unbekannt,ZH,0,0,2,36,2020
17515728,0 - 9,AG,0,0,9,36,2020
17516081,0 - 9,AI,0,0,9,36,2020
17516500,0 - 9,AR,0,0,9,36,2020
17516911,0 - 9,BE,0,0,9,36,2020
17517263,0 - 9,BL,0,0,9,36,2020
17517660,0 - 9,BS,0,0,9,36,2020
17518055,0 - 9,FL,0,0,9,36,2020
17518475,0 - 9,FR,0,0,9,36,2020
17518792,0 - 9,GE,0,0,9,36,2020
17519122,0 - 9,GL,0,0,9,36,2020
17519540,0 - 9,GR,0,0,9,36,2020
17519944,0 - 9,JU,0,0,9,36,2020
17520353,0 - 9,LU,0,0,9,36,2020
17520744,0 - 9,NE,0,0,9,36,2020
17521134,0 - 9,NW,0,0,9,36,2020
17521550,0 - 9,OW,0,0,9,36,2020
17521968,0 - 9,SG,0,0,9,36,2020
17522337,0 - 9,SH,0,0,9,36,2020
17522754,0 - 9,SO,0,0,9,36,2020
17523148,0 - 9,SZ,0,0,9,36,2020
17523551,0 - 9,TG,0,0,9,36,2020
17523958,0 - 9,TI,0,0,9,36,2020
17524363,0 - 9,UR,0,0,9,36,2020
17524781,0 - 9,VD,0,0,9,36,2020
17525108,0 - 9,VS,0,0,9,36,2020
17525487,0 - 9,ZG,0,0,9,36,2020
17525880,0 - 9,ZH,0,0,9,36,2020
17515762,10 - 19,AG,0,0,9,36,2020
17516123,10 - 19,AI,0,0,9,36,2020
17516542,10 - 19,AR,0,0,9,36,2020
17516944,10 - 19,BE,0,0,9,36,2020
17517305,10 - 19,BL,0,0,9,36,2020
17517701,10 - 19,BS,0,0,9,36,2020
17518097,10 - 19,FL,0,0,9,36,2020
17518507,10 - 19,FR,0,0,9,36,2020
17518823,10 - 19,GE,0,0,9,36,2020
17519164,10 - 19,GL,0,0,9,36,2020
17519579,10 - 19,GR,0,0,9,36,2020
17519985,10 - 19,JU,0,0,9,36,2020
17520390,10 - 19,LU,0,0,9,36,2020
17520783,10 - 19,NE,0,0,9,36,2020
17521176,10 - 19,NW,0,0,9,36,2020
17521592,10 - 19,OW,0,0,9,36,2020
17522001,10 - 19,SG,0,0,9,36,2020
17522379,10 - 19,SH,0,0,9,36,2020
17522795,10 - 19,SO,0,0,9,36,2020
17523190,10 - 19,SZ,0,0,9,36,2020
17523593,10 - 19,TG,0,0,9,36,2020
17523997,10 - 19,TI,0,0,9,36,2020
17524405,10 - 19,UR,0,0,9,36,2020
17524810,10 - 19,VD,0,0,9,36,2020
17525144,10 - 19,VS,0,0,9,36,2020
17525528,10 - 19,ZG,0,0,9,36,2020
17525908,10 - 19,ZH,0,0,9,36,2020
17515793,20 - 29,AG,0,0,9,36,2020
